DBN,Grade,Year,Demographic,Number Tested,Mean Scale Score,Num Level 1,Pct Level 1,Num Level 2,Pct Level 2,Num Level 3,Pct Level 3,Num Level 4,Pct Level 4,Num Level 3 and 4,Pct Level 3 and 4
01M184,5,2008,Not SWD,48,691,0,0,0,0,40,83.3,8,16.7,48,100
01M184,5,2008,SWD,2,s,s,s,s,s,s,s,s,s,s,s
01M184,5,2009,Not SWD,52,705,0,0,1,1.9,31,59.6,20,38.5,51,98.1
01M184,5,2009,SWD,1,s,s,s,s,s,s,s,s,s,s,s
01M184,5,2010,Not SWD,53,706,0,0,5,9.4,22,41.5,26,49.1,48,90.6
01M184,5,2010,SWD,2,s,s,s,s,s,s,s,s,s,s,s
01M184,5,2011,Not SWD,62,684,0,0,5,8.1,47,75.8,10,16.1,57,91.9
01M184,5,2011,SWD,5,s,s,s,s,s,s,s,s,s,s,s
01M184,5,2012,Not SWD,64,685,0,0,1,1.6,54,84.4,9,14.1,63,98.4
01M184,5,2012,SWD,3,s,s,s,s,s,s,s,s,s,s,s
