MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Boro-Block-Lot,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Address,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Neighborhood,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Building Classification,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Total Units,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Year Built,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Gross SqFt,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Est. Gross Income,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Gross Income per SqFt,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Full Market Value,MANHATTAN – COOPERATIVES COMPARABLE PROPERTIES – Market Value per SqFt,COMPARABLE RENTAL – 1 –Boro-Block-Lot,COMPARABLE RENTAL – 1 –Address,COMPARABLE RENTAL – 1 –Neighborhood,COMPARABLE RENTAL – 1 –Building Classification,COMPARABLE RENTAL – 1 –Total Units,COMPARABLE RENTAL – 1 –Year Built,COMPARABLE RENTAL – 1 –Gross SqFt,COMPARABLE RENTAL – 1 –Est. Gross Income,COMPARABLE RENTAL – 1 –Gross Income per SqFt,COMPARABLE RENTAL – 1 –Full Market Value,COMPARABLE RENTAL – 1 –Market Value per SqFt,COMPARABLE RENTAL – 1 –Dist. from Coop in miles,COMPARABLE RENTAL – 2 –Boro-Block-Lot,COMPARABLE RENTAL – 2 –Address,COMPARABLE RENTAL – 2 –Neighborhood,COMPARABLE RENTAL – 2 –Building Classification,COMPARABLE RENTAL – 2 –Total Units,COMPARABLE RENTAL – 2 –Year Built,COMPARABLE RENTAL – 2 –Gross SqFt,COMPARABLE RENTAL – 2 –Est. Gross Income,COMPARABLE RENTAL – 2 –Gross Income per SqFt,COMPARABLE RENTAL – 2 –Full Market Value,COMPARABLE RENTAL – 2 –Market Value per SqFt,COMPARABLE RENTAL – 2 –Dist. from Coop in miles
1-00575-0057,"13 11 STREET
New York, NY
(40.6713128104608, -73.9941302493548)",GREENWICH VILLAGE-CENTRAL,D4-ELEVATOR,48,1923,51113,1950000,38.2,9570000,187,1-00618-0042,"205 13 STREET
New York, NY
(40.60544789019814, -74.01075218181671)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,55,1962,26700,1040000,39,5110000,191,0.35,,,,,,,,,,,,
1-00575-0072,"45 11 STREET
New York, NY
(40.67110831320337, -73.99370676290832)",GREENWICH VILLAGE-CENTRAL,C6-WALK-UP,34,1846,27308,1120000,41,5500000,201,1-00583-0024,"40 MORTON STREET
New York, NY
(40.73082783803363, -74.00521625327792)",GREENWICH VILLAGE-WEST,C4-WALK-UP,15,1900,9145,402000,44,1970000,215,0.55,1-00587-0028,"5 MORTON STREET
New York, NY
(40.7314123973527, -74.00333667023665)",GREENWICH VILLAGE-WEST,C5-WALK-UP,20,1900,8125,357000,43.9,1750000,215,0.45
1-00576-0001,"486 AVENUE
New York, NY
(40.756053999992105, -73.9869510002884)",GREENWICH VILLAGE-CENTRAL,D4-ELEVATOR,113,1960,131126,5000000,38.1,24600000,188,1-00775-0046,"220 26 STREET
New York, NY
(40.59958962955995, -74.00114500737818)",CHELSEA,D6-ELEVATOR,129,2000,136477,5487000,40.2,26900000,197,0.7,1-00734-0037,"400 37 STREET
New York, NY
(40.65365921459293, -74.00488415634662)",JAVITS CENTER,D7-ELEVATOR,261,2002,214594,8453000,39.4,41500000,193,1.35
1-00576-0016,"42 13 STREET
New York, NY
(40.60877135344394, -74.00737857240301)",GREENWICH VILLAGE-CENTRAL,D4-ELEVATOR,40,1960,31540,1310000,41.5,6430000,204,1-00629-0044,"305 13 STREET
New York, NY
(40.602898074132334, -74.01320393635969)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,77,1964,56508,2400000,42.5,11800000,209,0.5,1-00640-0021,"756 WASHINGTON STREET
New York, NY
(40.756053999992105, -73.9869510002884)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,67,2003,76549,3321000,43.4,16300000,213,0.7
1-00576-0022,"30 13 STREET
New York, NY
(40.60900417252729, -74.00713728717118)",GREENWICH VILLAGE-CENTRAL,D4-ELEVATOR,30,1900,60692,1940000,32,9040000,149,1-00590-0034,"7 CORNELIA STREET
New York, NY
(40.73161024819916, -74.00159198549983)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,50,1900,26480,880000,33.2,4100000,155,0.4,1-00588-0009,"26 GROVE STREET
New York, NY
(40.73257252277051, -74.00505437531262)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,42,1926,22392,724200,32.3,3370000,151,0.5
1-00576-0025,"37 12 STREET
New York, NY
(40.671524613114826, -73.99636643031045)",GREENWICH VILLAGE-CENTRAL,D4-ELEVATOR,106,1961,235875,8500000,36,39600000,168,1-00734-0037,"400 37 STREET
New York, NY
(40.65365921459293, -74.00488415634662)",JAVITS CENTER,D7-ELEVATOR,261,2002,214594,8453000,39.4,41500000,193,1.35,1-00548-0001,"1 UNIVERSITY PLACE
New York, NY
(40.73088179735544, -73.99541364315854)",GREENWICH VILLAGE-CENTRAL,D6-ELEVATOR,272,1930,218985,7882000,36,36700000,168,0.35
1-00576-0049,"13 12 STREET
New York, NY
(40.67159224213529, -73.99649202706276)",GREENWICH VILLAGE-CENTRAL,D4-ELEVATOR,82,1959,71215,2990000,42,14700000,206,1-00610-0060,"1 CHRISTOPHER STREET
New York, NY
(40.73402942445796, -73.99997320584708)",GREENWICH VILLAGE-WEST,D6-ELEVATOR,134,1931,102354,4640000,45.3,22800000,223,0.25,1-00570-0008,"6 13 STREET
New York, NY
(40.60946981080019, -74.00665471659742)",GREENWICH VILLAGE-CENTRAL,D5-ELEVATOR,54,1900,49408,2048000,41.5,10100000,204,0.15
1-00576-0056,"31 12 STREET
New York, NY
(40.67154152036768, -73.99639782949434)",GREENWICH VILLAGE-CENTRAL,D4-ELEVATOR,23,1900,44586,1500000,33.6,6990000,157,1-00590-0022,"12 JONES STREET
New York, NY
(40.73214084819642, -74.00218553803916)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,59,1920,56700,2033000,35.9,9470000,167,0.4,1-00716-0062,"448 19 STREET
New York, NY
(40.65781100140647, -73.98460522443621)",CHELSEA,D1-ELEVATOR,40,1910,19100,692000,36.2,3220000,169,0.75
1-00576-0066,"49 12 STREET
New York, NY
(40.67142982636263, -73.9961710261628)",GREENWICH VILLAGE-CENTRAL,D4-ELEVATOR,80,1952,67421,2440000,36.2,11400000,169,1-00592-0062,"140 WAVERLY PLACE
New York, NY
(40.733202048191, -74.00062971092848)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,23,1930,12144,457000,37.6,2130000,175,0.35,1-00618-0042,"205 13 STREET
New York, NY
(40.60544789019814, -74.01075218181671)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,55,1962,26700,1040000,39,5110000,191,0.35
1-00577-0024,"22 14 STREET
New York, NY
(40.608682215807825, -74.00615679649859)",GREENWICH VILLAGE-CENTRAL,D4-ELEVATOR,186,1960,151500,5800000,38.3,28500000,188,1-00775-0046,"220 26 STREET
New York, NY
(40.59958962955995, -74.00114500737818)",CHELSEA,D6-ELEVATOR,129,2000,136477,5487000,40.2,26900000,197,0.65,1-00734-0037,"400 37 STREET
New York, NY
(40.65365921459293, -74.00488415634662)",JAVITS CENTER,D7-ELEVATOR,261,2002,214594,8453000,39.4,41500000,193,1.3
1-00577-0030,"18 14 STREET
New York, NY
(40.60875953863567, -74.00607666193154)",GREENWICH VILLAGE-CENTRAL,D4-ELEVATOR,86,1962,100315,3400000,33.9,15800000,158,1-00548-0001,"1 UNIVERSITY PLACE
New York, NY
(40.73088179735544, -73.99541364315854)",GREENWICH VILLAGE-CENTRAL,D6-ELEVATOR,272,1930,218985,7882000,36,36700000,168,0.35,1-00572-0043,"12 5 AVENUE
New York, NY
(40.73244661768638, -73.99619605332401)",GREENWICH VILLAGE-CENTRAL,D7-ELEVATOR,34,1910,19545,683500,35,3180000,163,0.25
1-00577-0042,"74 5 AVENUE
New York, NY
(40.735567265128054, -73.9939297618102)",GREENWICH VILLAGE-CENTRAL,D0-ELEVATOR,38,1910,93396,3400000,36.4,15800000,169,1-00557-0039,"80 4 AVENUE
New York, NY
(40.73150432841043, -73.990356847836)",GREENWICH VILLAGE-CENTRAL,D7-ELEVATOR,12,1928,33450,1464000,43.8,7190000,215,0.35,1-00875-0040,"226 3 AVENUE
New York, NY
(40.73650256003856, -73.98483761609396)",GRAMERCY,D7-ELEVATOR,22,1912,12816,534000,41.7,2620000,204,0.5
1-00577-0066,"43 13 STREET
New York, NY
(40.60869865120037, -74.00736203286557)",GREENWICH VILLAGE-CENTRAL,D0-ELEVATOR,16,1906,46350,1600000,34.5,7450000,161,1-00624-0041,"300 12 STREET
New York, NY
(40.66700910138541, -73.9871468435935)",GREENWICH VILLAGE-WEST,D9-ELEVATOR,54,1920,34872,1263000,36.2,5880000,169,0.45,1-00885-0051,"150 30 STREET
New York, NY
(40.65807496464228, -74.00163604499267)",MURRAY HILL,D1-ELEVATOR,48,1962,20660,758000,36.7,3530000,171,0.9
1-00583-0029,"59 BEDFORD STREET
New York, NY
(40.73097930583514, -74.00464196096037)",GREENWICH VILLAGE-WEST,D0-ELEVATOR,25,1920,47846,1650000,34.5,7690000,161,1-00590-0022,"12 JONES STREET
New York, NY
(40.73214084819642, -74.00218553803916)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,59,1920,56700,2033000,35.9,9470000,167,0.2,1-00588-0079,"19 GROVE STREET
New York, NY
(40.732518563448764, -74.00524323293877)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,27,1900,12168,438000,36,2040000,168,0.15
1-00584-0018,"79 BARROW STREET
New York, NY
(40.73161024819916, -74.00593571090133)",GREENWICH VILLAGE-WEST,D4-ELEVATOR,19,1920,13484,435000,32.3,2030000,151,1-00590-0034,"7 CORNELIA STREET
New York, NY
(40.73161024819916, -74.00159198549983)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,50,1900,26480,880000,33.2,4100000,155,0.2,1-00588-0009,"26 GROVE STREET
New York, NY
(40.73257252277051, -74.00505437531262)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,42,1926,22392,724200,32.3,3370000,151,0.1
1-00584-0043,"47 MORTON STREET
New York, NY
(40.73080085837279, -74.00545007700555)",GREENWICH VILLAGE-WEST,D4-ELEVATOR,29,1926,13664,440000,32.2,2050000,150,1-00590-0034,"7 CORNELIA STREET
New York, NY
(40.73161024819916, -74.00159198549983)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,50,1900,26480,880000,33.2,4100000,155,0.2,1-00588-0009,"26 GROVE STREET
New York, NY
(40.73257252277051, -74.00505437531262)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,42,1926,22392,724200,32.3,3370000,151,0.1
1-00584-0045,"51 MORTON STREET
New York, NY
(40.73081884481337, -74.00561195497079)",GREENWICH VILLAGE-WEST,C6-WALK-UP,21,1900,10105,325000,32.2,1510000,149,1-00583-0026,"36 MORTON STREET
New York, NY
(40.7308638109148, -74.00505437531262)",GREENWICH VILLAGE-WEST,C4-WALK-UP,15,1925,8385,282000,33.6,1310000,156,0.05,1-00585-0025,"91 BEDFORD STREET
New York, NY
(40.73209588209494, -74.00524323293877)",GREENWICH VILLAGE-WEST,C4-WALK-UP,39,1900,19925,677000,34,3150000,158,0.05
1-00584-0046,"53 MORTON STREET
New York, NY
(40.730845824474216, -74.00580081259693)",GREENWICH VILLAGE-WEST,D4-ELEVATOR,73,1900,40180,1240000,30.9,5780000,144,1-00543-0048,"136 4 STREET
New York, NY
(40.67670288966745, -73.99318886731501)",GREENWICH VILLAGE-CENTRAL,D1-ELEVATOR,30,1929,20874,663000,31.8,3090000,148,0.25,1-00545-0046,"416 LAFAYETTE STREET
New York, NY
(40.728588526180715, -73.99247286012275)",GREENWICH VILLAGE-CENTRAL,D1-ELEVATOR,41,1910,27612,918000,33.2,4280000,155,0.7
1-00584-0059,"71 BARROW STREET
New York, NY
(40.73169118718175, -74.00551302954756)",GREENWICH VILLAGE-WEST,C6-WALK-UP,20,1910,13056,425000,32.6,1980000,152,1-00583-0026,"36 MORTON STREET
New York, NY
(40.7308638109148, -74.00505437531262)",GREENWICH VILLAGE-WEST,C4-WALK-UP,15,1925,8385,282000,33.6,1310000,156,0.1,1-00585-0025,"91 BEDFORD STREET
New York, NY
(40.73209588209494, -74.00524323293877)",GREENWICH VILLAGE-WEST,C4-WALK-UP,39,1900,19925,677000,34,3150000,158,0.04
1-00584-0061,"79 BEDFORD STREET
New York, NY
(40.73169118718175, -74.00501840243146)",GREENWICH VILLAGE-WEST,D4-ELEVATOR,36,1954,24635,840000,34.1,3910000,159,1-00585-0001,"464 HUDSON STREET
New York, NY
(40.7319340041297, -74.00656523632188)",GREENWICH VILLAGE-WEST,D7-ELEVATOR,137,1900,97290,3471000,35.7,16200000,167,0.04,1-00548-0001,"1 UNIVERSITY PLACE
New York, NY
(40.73088179735544, -73.99541364315854)",GREENWICH VILLAGE-CENTRAL,D6-ELEVATOR,272,1930,218985,7882000,36,36700000,168,0.55
1-00585-0012,"482 HUDSON STREET
New York, NY
(40.73224876683997, -74.00651127700007)",GREENWICH VILLAGE-WEST,D4-ELEVATOR,35,1940,24192,775000,32,3610000,149,1-00590-0034,"7 CORNELIA STREET
New York, NY
(40.73161024819916, -74.00159198549983)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,50,1900,26480,880000,33.2,4100000,155,0.2,1-00588-0009,"26 GROVE STREET
New York, NY
(40.73257252277051, -74.00505437531262)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,42,1926,22392,724200,32.3,3370000,151,0.05
1-00586-0011,"22 LEROY STREET
New York, NY
(40.73065696684807, -74.00361546006576)",GREENWICH VILLAGE-WEST,C6-WALK-UP,24,1910,14166,535000,37.8,2490000,176,1-00588-0017,"40 GROVE STREET
New York, NY
(40.73274339395607, -74.00453276853563)",GREENWICH VILLAGE-WEST,C1-WALK-UP,19,1950,7050,284000,40.3,1390000,197,0.15,1-00589-0011,"32 CORNELIA STREET
New York, NY
(40.7312505193874, -74.00257224651176)",GREENWICH VILLAGE-WEST,C5-WALK-UP,26,1960,9293,361000,38.8,1770000,190,0.1
1-00586-0081,"25 LEROY STREET
New York, NY
(40.73055804142484, -74.0039122363354)",GREENWICH VILLAGE-WEST,C6-WALK-UP,20,1910,9415,360000,38.2,1770000,188,1-00588-0017,"40 GROVE STREET
New York, NY
(40.73274339395607, -74.00453276853563)",GREENWICH VILLAGE-WEST,C1-WALK-UP,19,1950,7050,284000,40.3,1390000,197,0.1,1-00589-0011,"32 CORNELIA STREET
New York, NY
(40.7312505193874, -74.00257224651176)",GREENWICH VILLAGE-WEST,C5-WALK-UP,26,1960,9293,361000,38.8,1770000,190,0.1
1-00588-0007,"22 GROVE STREET
New York, NY
(40.73252755666903, -74.0052072600576)",GREENWICH VILLAGE-WEST,D4-ELEVATOR,36,1930,20370,660000,32.4,3070000,151,1-00590-0034,"7 CORNELIA STREET
New York, NY
(40.73161024819916, -74.00159198549983)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,50,1900,26480,880000,33.2,4100000,155,0.15,1-00588-0009,"26 GROVE STREET
New York, NY
(40.73257252277051, -74.00505437531262)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,42,1926,22392,724200,32.3,3370000,151,0
1-00588-0043,"104 BEDFORD STREET
New York, NY
(40.732779366837235, -74.00563893463169)",GREENWICH VILLAGE-WEST,D4-ELEVATOR,30,1890,14328,420000,29.3,1960000,137,1-00582-0020,"60 LEROY STREET
New York, NY
(40.73017133295224, -74.00518927361702)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,37,1941,22242,687000,30.9,3200000,144,0.2,1-00586-0040,"45 CARMINE STREET
New York, NY
(40.72992851600435, -74.00374136514984)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,34,1958,15575,496000,31.8,2310000,148,0.2
1-00588-0048,"114 CHRISTOPHER STREET
New York, NY
(40.733229027851905, -74.0053691380229)",GREENWICH VILLAGE-WEST,C6-WALK-UP,36,1908,23039,980000,42.5,4810000,209,1-00540-0011,"124 MAC DOUGAL STREET
New York, NY
(40.729982475326096, -74.00048581940376)",GREENWICH VILLAGE-CENTRAL,C7-WALK-UP,22,1910,11170,499000,44.7,2450000,219,0.35,1-00537-0008,"222 THOMPSON STREET
New York, NY
(40.729182078720044, -73.99901992449605)",GREENWICH VILLAGE-CENTRAL,C7-WALK-UP,34,1900,18360,801000,43.6,3930000,214,0.4
1-00589-0014,"26 CORNELIA STREET
New York, NY
(40.73135843803095, -74.00227547024207)",GREENWICH VILLAGE-WEST,C6-WALK-UP,60,1920,26110,825000,31.6,3840000,147,1-00592-0052,"160 WAVERLY PLACE
New York, NY
(40.73350781768096, -74.00125024312871)",GREENWICH VILLAGE-WEST,C1-WALK-UP,26,1900,17117,700000,40.9,3440000,201,0.15,1-00585-0025,"91 BEDFORD STREET
New York, NY
(40.73209588209494, -74.00524323293877)",GREENWICH VILLAGE-WEST,C4-WALK-UP,39,1900,19925,677000,34,3150000,158,0.2
1-00590-0011,"277 BLEECKER STREET
New York, NY
(40.731646221080325, -74.00323774481342)",GREENWICH VILLAGE-WEST,C6-WALK-UP,22,1930,11578,450000,38.9,2210000,191,1-00583-0042,"55 LEROY STREET
New York, NY
(40.73018931939282, -74.00512632107495)",GREENWICH VILLAGE-WEST,C7-WALK-UP,27,1920,14175,593000,41.8,2910000,205,0.2,,,,,,,,,,,,
1-00590-0045,"29 CORNELIA STREET
New York, NY
(40.73133145837005, -74.00236540244504)",GREENWICH VILLAGE-WEST,C6-WALK-UP,30,1910,17217,670000,38.9,3290000,191,1-00583-0042,"55 LEROY STREET
New York, NY
(40.73018931939282, -74.00512632107495)",GREENWICH VILLAGE-WEST,C7-WALK-UP,27,1920,14175,593000,41.8,2910000,205,0.2,,,,,,,,,,,,
1-00590-0079,"13 JONES STREET
New York, NY
(40.73210487531526, -74.00228446346239)",GREENWICH VILLAGE-WEST,D4-ELEVATOR,48,1930,36760,980000,26.7,4560000,124,1-00576-0076,"71 12 STREET
New York, NY
(40.67113148376342, -73.99553946975146)",GREENWICH VILLAGE-CENTRAL,D1-ELEVATOR,46,1922,37824,1124000,29.7,5240000,139,0.4,1-00634-0016,"110 BANK STREET
New York, NY
(40.73633168885294, -74.00735663970761)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,61,1957,42258,1193000,28.2,4940000,117,0.35
1-00591-0026,"194 4 STREET
New York, NY
(40.676379538536075, -73.9924703092453)",GREENWICH VILLAGE-WEST,D4-ELEVATOR,162,1961,168332,5000000,29.7,23300000,138,1-00543-0048,"136 4 STREET
New York, NY
(40.67670288966745, -73.99318886731501)",GREENWICH VILLAGE-CENTRAL,D1-ELEVATOR,30,1929,20874,663000,31.8,3090000,148,0.2,1-00582-0020,"60 LEROY STREET
New York, NY
(40.73017133295224, -74.00518927361702)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,37,1941,22242,687000,30.9,3200000,144,0.25
1-00592-0066,"375 AVENUE
New York, NY
(40.756053999992105, -73.9869510002884)",GREENWICH VILLAGE-WEST,D4-ELEVATOR,81,1929,93291,3150000,33.8,14700000,158,1-00548-0001,"1 UNIVERSITY PLACE
New York, NY
(40.73088179735544, -73.99541364315854)",GREENWICH VILLAGE-CENTRAL,D6-ELEVATOR,272,1930,218985,7882000,36,36700000,168,0.35,1-00572-0043,"12 5 AVENUE
New York, NY
(40.73244661768638, -73.99619605332401)",GREENWICH VILLAGE-CENTRAL,D7-ELEVATOR,34,1910,19545,683500,35,3180000,163,0.2
1-00593-0003,"141 WAVERLY PLACE
New York, NY
(40.73321104141132, -74.00065669058932)",GREENWICH VILLAGE-WEST,C6-WALK-UP,13,1900,6300,245000,38.9,1200000,190,1-00583-0042,"55 LEROY STREET
New York, NY
(40.73018931939282, -74.00512632107495)",GREENWICH VILLAGE-WEST,C7-WALK-UP,27,1920,14175,593000,41.8,2910000,205,0.35,,,,,,,,,,,,
1-00595-0006,"288 WEST STREET
New York, NY
(40.724739427895315, -74.01112479901042)",SOHO,D0-ELEVATOR,16,1920,37904,1050000,27.7,4890000,129,1-00576-0076,"71 12 STREET
New York, NY
(40.67113148376342, -73.99553946975146)",GREENWICH VILLAGE-CENTRAL,D1-ELEVATOR,46,1922,37824,1124000,29.7,5240000,139,1.05,1-00588-0078,"23 GROVE STREET
New York, NY
(40.73255453632993, -74.00511732785469)",GREENWICH VILLAGE-WEST,D3-ELEVATOR,25,1888,11838,374000,31.6,1740000,147,0.65
1-00595-0011,"530 CANAL STREET
New York, NY
(40.725081170266435, -74.01043232104786)",SOHO,D0-ELEVATOR,12,1900,28158,785000,27.9,3250000,115,1-00587-0030,"51 7 AVENUE
New York, NY
(40.82805236428151, -73.93448693235298)",GREENWICH VILLAGE-WEST,D7-ELEVATOR,35,1926,21679,668000,30.8,3110000,143,0.6,1-00764-0042,"72 7 AVENUE
New York, NY
(40.7391105939235, -73.9992717346642)",CHELSEA,D6-ELEVATOR,113,1931,109669,3282000,29.9,15300000,140,1.15
1-00595-0016,"466 WASHINGTON STREET
New York, NY
(40.72466748213293, -74.0101265515579)",SOHO,D0-ELEVATOR,20,1926,55352,1490000,26.9,6170000,111,1-00773-0027,"225 23 STREET
New York, NY
(40.60058093475999, -74.00361675771508)",CHELSEA,D7-ELEVATOR,138,1930,66524,1870000,28.1,7750000,116,1.55,1-00764-0042,"72 7 AVENUE
New York, NY
(40.7391105939235, -73.9992717346642)",CHELSEA,D6-ELEVATOR,113,1931,109669,3282000,29.9,15300000,140,1.15
1-00595-0041,"474 GREENWICH STREET
New York, NY
(40.72442466518504, -74.00938011427354)",SOHO,C6-WALK-UP,12,1900,25159,690000,27.4,2860000,114,1-00586-0009,"26 LEROY STREET
New York, NY
(40.730612000746646, -74.00374136514984)",GREENWICH VILLAGE-WEST,C5-WALK-UP,24,1907,11934,357000,29.9,1660000,139,0.5,1-00597-0052,"98 CHARLTON STREET
New York, NY
(40.72736544822084, -74.00784227360344)",SOHO,C4-WALK-UP,26,1901,11388,370000,32.5,1720000,151,0.2
1-00597-0045,"547 GREENWICH STREET
New York, NY
(40.72729350245851, -74.00885850749654)",SOHO,D4-ELEVATOR,11,1920,20068,630000,31.4,2930000,146,1-00764-0042,"72 7 AVENUE
New York, NY
(40.7391105939235, -73.9992717346642)",CHELSEA,D6-ELEVATOR,113,1931,109669,3282000,29.9,15300000,140,0.95,1-00883-0047,"382 3 AVENUE
New York, NY
(40.74167366170701, -73.98107845001147)",GRAMERCY,D6-ELEVATOR,37,1984,30800,957000,31.1,4460000,145,1.7
1-00602-0030,"603 WASHINGTON STREET
New York, NY
(40.730782871932206, -74.00899340580094)",GREENWICH VILLAGE-WEST,D4-ELEVATOR,34,1880,70342,2350000,33.4,10900000,155,1-00585-0001,"464 HUDSON STREET
New York, NY
(40.7319340041297, -74.00656523632188)",GREENWICH VILLAGE-WEST,D7-ELEVATOR,137,1900,97290,3471000,35.7,16200000,167,0.15,1-00548-0001,"1 UNIVERSITY PLACE
New York, NY
(40.73088179735544, -73.99541364315854)",GREENWICH VILLAGE-CENTRAL,D6-ELEVATOR,272,1930,218985,7882000,36,36700000,168,0.7
1-00603-0001,"371 WEST STREET
New York, NY
(40.7314393770136, -74.01032440240431)",GREENWICH VILLAGE-WEST,C6-WALK-UP,184,1960,215890,4800000,22.23,10200000,47.2,1-00765-0001,"102 8 AVENUE
New York, NY
(40.740756353237146, -74.00177184990571)",CHELSEA,C4-WALK-UP,225,1905,115046,2643000,22.97,10900000,95,0.75,1-00771-0014,"247 21 STREET
New York, NY
(40.661130911755876, -73.99304481643354)",CHELSEA,C1-WALK-UP,59,1920,41100,1035000,25.2,4290000,104,1
1-00603-0037,"644 GREENWICH STREET
New York, NY
(40.731547295657094, -74.00787824648461)",GREENWICH VILLAGE-WEST,D4-ELEVATOR,39,1920,81040,2700000,33.3,12600000,155,1-00548-0001,"1 UNIVERSITY PLACE
New York, NY
(40.73088179735544, -73.99541364315854)",GREENWICH VILLAGE-CENTRAL,D6-ELEVATOR,272,1930,218985,7882000,36,36700000,168,0.7,1-00572-0043,"12 5 AVENUE
New York, NY
(40.73244661768638, -73.99619605332401)",GREENWICH VILLAGE-CENTRAL,D7-ELEVATOR,34,1910,19545,683500,35,3180000,163,0.55
1-00606-0047,"126 11 STREET
New York, NY
(40.670550824494406, -73.9926868658043)",GREENWICH VILLAGE-WEST,D4-ELEVATOR,28,1930,29624,990000,33.4,4610000,156,1-00585-0001,"464 HUDSON STREET
New York, NY
(40.7319340041297, -74.00656523632188)",GREENWICH VILLAGE-WEST,D7-ELEVATOR,137,1900,97290,3471000,35.7,16200000,167,0.4,1-00548-0001,"1 UNIVERSITY PLACE
New York, NY
(40.73088179735544, -73.99541364315854)",GREENWICH VILLAGE-CENTRAL,D6-ELEVATOR,272,1930,218985,7882000,36,36700000,168,0.4
1-00607-0038,"475 AVENUE
New York, NY
(40.756053999992105, -73.9869510002884)",GREENWICH VILLAGE-WEST,D4-ELEVATOR,85,1959,62772,2200000,35,10200000,162,1-00572-0043,"12 5 AVENUE
New York, NY
(40.73244661768638, -73.99619605332401)",GREENWICH VILLAGE-CENTRAL,D7-ELEVATOR,34,1910,19545,683500,35,3180000,163,0.25,,,,,,,,,,,,
1-00607-0051,"111 11 STREET
New York, NY
(40.670686537607054, -73.99283332210649)",GREENWICH VILLAGE-WEST,C6-WALK-UP,20,1900,12962,410000,31.6,1910000,147,1-00583-0026,"36 MORTON STREET
New York, NY
(40.7308638109148, -74.00505437531262)",GREENWICH VILLAGE-WEST,C4-WALK-UP,15,1925,8385,282000,33.6,1310000,156,0.5,1-00585-0025,"91 BEDFORD STREET
New York, NY
(40.73209588209494, -74.00524323293877)",GREENWICH VILLAGE-WEST,C4-WALK-UP,39,1900,19925,677000,34,3150000,158,0.45
1-00608-0021,"136 13 STREET
New York, NY
(40.60689667234644, -74.00935108894413)",GREENWICH VILLAGE-WEST,C6-WALK-UP,12,1880,5732,185000,32.3,862000,150,1-00583-0026,"36 MORTON STREET
New York, NY
(40.7308638109148, -74.00505437531262)",GREENWICH VILLAGE-WEST,C4-WALK-UP,15,1925,8385,282000,33.6,1310000,156,0.55,1-00585-0025,"91 BEDFORD STREET
New York, NY
(40.73209588209494, -74.00524323293877)",GREENWICH VILLAGE-WEST,C4-WALK-UP,39,1900,19925,677000,34,3150000,158,0.5
1-00608-0039,"101 12 STREET
New York, NY
(40.67067520058269, -73.99457762808392)",GREENWICH VILLAGE-WEST,D4-ELEVATOR,425,1961,364679,11600000,31.8,54000000,148,1-00590-0034,"7 CORNELIA STREET
New York, NY
(40.73161024819916, -74.00159198549983)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,50,1900,26480,880000,33.2,4100000,155,0.4,1-00588-0009,"26 GROVE STREET
New York, NY
(40.73257252277051, -74.00505437531262)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,42,1926,22392,724200,32.3,3370000,151,0.4
1-00608-0053,"125 12 STREET
New York, NY
(40.670262881746744, -73.99371699432315)",GREENWICH VILLAGE-WEST,D4-ELEVATOR,34,1918,31128,1050000,33.7,4890000,157,1-00590-0022,"12 JONES STREET
New York, NY
(40.73214084819642, -74.00218553803916)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,59,1920,56700,2033000,35.9,9470000,167,0.4,1-00588-0079,"19 GROVE STREET
New York, NY
(40.732518563448764, -74.00524323293877)",GREENWICH VILLAGE-WEST,D1-ELEVATOR,27,1900,12168,438000,36,2040000,168,0.4
