Neversink Date              ,Neversink Elevation,Neversink Storage,Rondout Date             ,Rondout Elevation,Rondout Storage,Schoharie Date             ,Schoharie Elevation,Schoharie Storage,Cannonsville Date             ,Cannonsville Elevation,Cannonsville Storage,Pepacton Date              ,Pepacton Elevation,Pepacton Storage,Ashokan East Date             ,Ashokan East Elevation,Ashokan East Storage,Ashokan West Date             ,Ashokan West Elevation,Ashokan West Storage
06/26/2006 03:00:00 PM +0000,1441.35,36138,06/26/2006 03:00:00 PM +0000,840.91,50671,06/26/2006 03:00:00 PM +0000,1129.79,19508,06/27/2006 03:00:00 PM +0000,1157.22,108561,06/26/2006 03:00:00 PM +0000,1281.98,147383,06/26/2006 03:00:00 PM +0000,589.7,85040,06/26/2006 03:00:00 PM +0000,592.2,49509
06/27/2006 03:00:00 PM +0000,1441.68,36303,06/27/2006 03:00:00 PM +0000,840.81,50603,06/27/2006 03:00:00 PM +0000,1127.09,18537,06/28/2006 03:00:00 PM +0000,,,06/27/2006 03:00:00 PM +0000,1282.96,149228,06/27/2006 03:00:00 PM +0000,588.93,83748,06/27/2006 03:00:00 PM +0000,591.77,49054
06/28/2006 03:00:00 PM +0000,1441.13,36028,06/28/2006 03:00:00 PM +0000,840.77,50576,06/28/2006 03:00:00 PM +0000,1128.72,19123,06/29/2006 03:00:00 PM +0000,1157.6,109210,06/28/2006 03:00:00 PM +0000,1283.39,150043,06/28/2006 03:00:00 PM +0000,589.36,84469,06/28/2006 03:00:00 PM +0000,591.74,49022
06/29/2006 03:00:00 PM +0000,1440.68,35804,06/29/2006 03:00:00 PM +0000,840.25,50219,06/29/2006 03:00:00 PM +0000,1126.39,18286,06/30/2006 03:00:00 PM +0000,1153.91,103019,06/29/2006 03:00:00 PM +0000,1281.68,146823,06/29/2006 03:00:00 PM +0000,588.53,83077,06/29/2006 03:00:00 PM +0000,591.11,48355
06/30/2006 03:00:00 PM +0000,1440.53,35729,06/30/2006 03:00:00 PM +0000,839.83,49932,06/30/2006 03:00:00 PM +0000,1125.38,17923,07/01/2006 03:00:00 PM +0000,1152.92,101425,06/30/2006 03:00:00 PM +0000,1281.21,145946,06/30/2006 03:00:00 PM +0000,588.11,82372,06/30/2006 03:00:00 PM +0000,590.84,48070
07/01/2006 03:00:00 PM +0000,1440.43,35680,07/01/2006 03:00:00 PM +0000,839.27,49551,07/01/2006 03:00:00 PM +0000,1124.64,17664,07/02/2006 03:00:00 PM +0000,1152.37,100540,07/01/2006 03:00:00 PM +0000,1280.93,145424,07/01/2006 03:00:00 PM +0000,587.89,82003,07/01/2006 03:00:00 PM +0000,590.71,47932
07/02/2006 03:00:00 PM +0000,1440.02,35476,07/02/2006 03:00:00 PM +0000,838.99,49360,07/02/2006 03:00:00 PM +0000,1123.65,17330,07/03/2006 03:00:00 PM +0000,1151.77,99575,07/02/2006 03:00:00 PM +0000,1280.78,145146,07/02/2006 03:00:00 PM +0000,587.76,81785,07/02/2006 03:00:00 PM +0000,590.64,47858
07/03/2006 03:00:00 PM +0000,1439.98,35456,07/03/2006 03:00:00 PM +0000,838.65,49131,07/03/2006 03:00:00 PM +0000,1122.64,16989,07/04/2006 03:00:00 PM +0000,1151.42,99011,07/03/2006 03:00:00 PM +0000,1280.64,144886,07/03/2006 03:00:00 PM +0000,587.69,81668,07/03/2006 03:00:00 PM +0000,590.6,47816
07/04/2006 03:00:00 PM +0000,1439.93,35432,07/04/2006 03:00:00 PM +0000,838.35,48928,07/04/2006 03:00:00 PM +0000,1121.93,16749,07/05/2006 03:00:00 PM +0000,1151.16,98593,07/04/2006 03:00:00 PM +0000,1280.61,144831,07/04/2006 03:00:00 PM +0000,587.6,81517,07/04/2006 03:00:00 PM +0000,590.58,47794
07/05/2006 03:00:00 PM +0000,1439.51,35225,07/05/2006 03:00:00 PM +0000,838.16,48800,07/05/2006 03:00:00 PM +0000,1120.84,16381,07/06/2006 03:00:00 PM +0000,1150.98,98303,07/05/2006 03:00:00 PM +0000,1280.49,144609,07/05/2006 03:00:00 PM +0000,587.53,81399,07/05/2006 03:00:00 PM +0000,590.53,47741
07/06/2006 03:00:00 PM +0000,1439.03,34988,07/06/2006 03:00:00 PM +0000,837.97,48671,07/06/2006 03:00:00 PM +0000,1120.48,16259,07/07/2006 03:00:00 PM +0000,1150.81,98029,07/06/2006 03:00:00 PM +0000,1280.44,144516,07/06/2006 03:00:00 PM +0000,587.46,81282,07/06/2006 03:00:00 PM +0000,590.49,47699
07/07/2006 03:00:00 PM +0000,1438.51,34734,07/07/2006 03:00:00 PM +0000,838.18,48813,07/07/2006 03:00:00 PM +0000,1119.95,16081,07/08/2006 03:00:00 PM +0000,1150.67,97804,07/07/2006 03:00:00 PM +0000,1280.28,144219,07/07/2006 03:00:00 PM +0000,587.43,81232,07/07/2006 03:00:00 PM +0000,590.45,47657
07/08/2006 03:00:00 PM +0000,1438.06,34513,07/08/2006 03:00:00 PM +0000,838.28,48880,07/08/2006 03:00:00 PM +0000,1119.27,15863,07/09/2006 03:00:00 PM +0000,1150.52,97563,07/08/2006 03:00:00 PM +0000,1280.16,143997,07/08/2006 03:00:00 PM +0000,587.39,81165,07/08/2006 03:00:00 PM +0000,590.44,47646
07/09/2006 03:00:00 PM +0000,1437.58,34281,07/09/2006 03:00:00 PM +0000,838.64,49124,07/09/2006 03:00:00 PM +0000,1118.49,15613,07/10/2006 03:00:00 PM +0000,1150.49,97514,07/09/2006 03:00:00 PM +0000,1280.1,143886,07/09/2006 03:00:00 PM +0000,587.35,81097,07/09/2006 03:00:00 PM +0000,590.43,47636
07/10/2006 03:00:00 PM +0000,1437.4,34194,07/10/2006 03:00:00 PM +0000,839.04,49394,07/10/2006 03:00:00 PM +0000,1117.6,15328,07/11/2006 03:00:00 PM +0000,1150.51,97547,07/10/2006 03:00:00 PM +0000,1279.99,143682,07/10/2006 03:00:00 PM +0000,587.33,81064,07/10/2006 03:00:00 PM +0000,590.43,47636
07/11/2006 03:00:00 PM +0000,1437.24,34116,07/11/2006 03:00:00 PM +0000,839.14,49462,07/11/2006 03:00:00 PM +0000,1117.03,15145,07/12/2006 03:00:00 PM +0000,1150.71,97868,07/11/2006 03:00:00 PM +0000,1279.94,143590,07/11/2006 03:00:00 PM +0000,587.29,80997,07/11/2006 03:00:00 PM +0000,590.39,47593
07/12/2006 03:00:00 PM +0000,1437.13,34064,07/12/2006 03:00:00 PM +0000,839.21,49510,07/12/2006 03:00:00 PM +0000,1116.24,14892,07/13/2006 03:00:00 PM +0000,1150.77,97965,07/12/2006 03:00:00 PM +0000,1279.87,143462,07/12/2006 03:00:00 PM +0000,587.33,81064,07/12/2006 03:00:00 PM +0000,590.44,47646
07/13/2006 03:00:00 PM +0000,1436.95,33976,07/13/2006 03:00:00 PM +0000,839.26,49544,07/13/2006 03:00:00 PM +0000,1115.45,14638,07/14/2006 03:00:00 PM +0000,1150.71,97868,07/13/2006 03:00:00 PM +0000,1279.77,143278,07/13/2006 03:00:00 PM +0000,587.36,81114,07/13/2006 03:00:00 PM +0000,590.43,47636
07/14/2006 03:00:00 PM +0000,1436.63,33822,07/14/2006 03:00:00 PM +0000,839.27,49551,07/14/2006 03:00:00 PM +0000,1114.46,14329,07/15/2006 03:00:00 PM +0000,1150.59,97675,07/14/2006 03:00:00 PM +0000,1279.64,143039,07/14/2006 03:00:00 PM +0000,587.33,81064,07/14/2006 03:00:00 PM +0000,590.42,47625
07/15/2006 03:00:00 PM +0000,1436.33,33678,07/15/2006 03:00:00 PM +0000,839.34,49598,07/15/2006 03:00:00 PM +0000,1113.53,14044,07/16/2006 03:00:00 PM +0000,1150.47,97482,07/15/2006 03:00:00 PM +0000,1279.46,142708,07/15/2006 03:00:00 PM +0000,587.3,81014,07/15/2006 03:00:00 PM +0000,590.42,47625
07/16/2006 03:00:00 PM +0000,1436,33520,07/16/2006 03:00:00 PM +0000,839.37,49619,07/16/2006 03:00:00 PM +0000,1112.5,13729,07/17/2006 03:00:00 PM +0000,1150.27,97160,07/16/2006 03:00:00 PM +0000,1279.29,142396,07/16/2006 03:00:00 PM +0000,587.27,80963,07/16/2006 03:00:00 PM +0000,590.41,47614
07/17/2006 03:00:00 PM +0000,1435.66,33359,07/17/2006 03:00:00 PM +0000,839.38,49626,07/17/2006 03:00:00 PM +0000,1111.36,13381,07/18/2006 03:00:00 PM +0000,1150.05,96807,07/17/2006 03:00:00 PM +0000,1279.1,142046,07/17/2006 03:00:00 PM +0000,587.25,80930,07/17/2006 03:00:00 PM +0000,590.39,47593
07/18/2006 03:00:00 PM +0000,1435.24,33158,07/18/2006 03:00:00 PM +0000,839.36,49612,07/18/2006 03:00:00 PM +0000,1110.05,12980,07/19/2006 03:00:00 PM +0000,1150.01,96742,07/18/2006 03:00:00 PM +0000,1278.87,141624,07/18/2006 03:00:00 PM +0000,587.2,80846,07/18/2006 03:00:00 PM +0000,590.4,47604
07/19/2006 03:00:00 PM +0000,1435.2,33140,07/19/2006 03:00:00 PM +0000,839.04,49394,07/19/2006 03:00:00 PM +0000,1108.77,12603,07/20/2006 03:00:00 PM +0000,1149.98,96696,07/19/2006 03:00:00 PM +0000,1278.58,141094,07/19/2006 03:00:00 PM +0000,587.18,80812,07/19/2006 03:00:00 PM +0000,590.4,47604
07/20/2006 03:00:00 PM +0000,1434.94,33016,07/20/2006 03:00:00 PM +0000,838.92,49312,07/20/2006 03:00:00 PM +0000,1107.44,12212,07/21/2006 03:00:00 PM +0000,1149.98,96696,07/20/2006 03:00:00 PM +0000,1278.31,140601,07/20/2006 03:00:00 PM +0000,587.14,80745,07/20/2006 03:00:00 PM +0000,590.4,47604
07/21/2006 03:00:00 PM +0000,1434.77,32935,07/21/2006 03:00:00 PM +0000,838.73,49184,07/21/2006 03:00:00 PM +0000,1106.08,11813,07/22/2006 03:00:00 PM +0000,1150.2,97048,07/21/2006 03:00:00 PM +0000,1278.1,140219,07/21/2006 03:00:00 PM +0000,587.13,80728,07/21/2006 03:00:00 PM +0000,590.41,47614
07/22/2006 03:00:00 PM +0000,1434.91,33002,07/22/2006 03:00:00 PM +0000,838.67,49144,07/22/2006 03:00:00 PM +0000,1105.11,11527,07/23/2006 03:00:00 PM +0000,1150.29,97193,07/22/2006 03:00:00 PM +0000,1278,140037,07/22/2006 03:00:00 PM +0000,587.19,80829,07/22/2006 03:00:00 PM +0000,590.48,47688
07/23/2006 03:00:00 PM +0000,1434.79,32945,07/23/2006 03:00:00 PM +0000,838.49,49022,07/23/2006 03:00:00 PM +0000,1104.22,11274,07/24/2006 03:00:00 PM +0000,1150.3,97209,07/23/2006 03:00:00 PM +0000,1277.79,139656,07/23/2006 03:00:00 PM +0000,587.18,80812,07/23/2006 03:00:00 PM +0000,590.42,47625
07/24/2006 03:00:00 PM +0000,1434.62,32864,07/24/2006 03:00:00 PM +0000,838.3,48894,07/24/2006 03:00:00 PM +0000,1102.98,10923,07/25/2006 03:00:00 PM +0000,1150.24,97112,07/24/2006 03:00:00 PM +0000,1277.54,139204,07/24/2006 03:00:00 PM +0000,587.14,80745,07/24/2006 03:00:00 PM +0000,590.4,47604
07/25/2006 03:00:00 PM +0000,1434.42,32770,07/25/2006 03:00:00 PM +0000,838.11,48766,07/25/2006 03:00:00 PM +0000,1101.64,10544,07/26/2006 03:00:00 PM +0000,1150.22,97080,07/25/2006 03:00:00 PM +0000,1277.28,138732,07/25/2006 03:00:00 PM +0000,587.13,80728,07/25/2006 03:00:00 PM +0000,590.4,47604
07/26/2006 03:00:00 PM +0000,1434.22,32675,07/26/2006 03:00:00 PM +0000,837.71,48497,07/26/2006 03:00:00 PM +0000,1100.2,10137,07/27/2006 03:00:00 PM +0000,1150.21,97064,07/26/2006 03:00:00 PM +0000,1277.06,138334,07/26/2006 03:00:00 PM +0000,587.14,80745,07/26/2006 03:00:00 PM +0000,590.41,47614
07/27/2006 03:00:00 PM +0000,1433.9,32525,07/27/2006 03:00:00 PM +0000,837.57,48403,07/27/2006 03:00:00 PM +0000,1098.83,9761,07/28/2006 03:00:00 PM +0000,1150.42,97402,07/27/2006 03:00:00 PM +0000,1276.77,137811,07/27/2006 03:00:00 PM +0000,587.11,80695,07/27/2006 03:00:00 PM +0000,590.38,47583
07/28/2006 03:00:00 PM +0000,1433.62,32393,07/28/2006 03:00:00 PM +0000,837.49,48348,07/28/2006 03:00:00 PM +0000,1097.95,9521,07/29/2006 03:00:00 PM +0000,1150.57,97643,07/28/2006 03:00:00 PM +0000,1276.95,138135,07/28/2006 03:00:00 PM +0000,587.1,80678,07/28/2006 03:00:00 PM +0000,590.37,47572
07/29/2006 03:00:00 PM +0000,1433.39,32286,07/29/2006 03:00:00 PM +0000,837.3,48221,07/29/2006 03:00:00 PM +0000,1097.14,9300,07/30/2006 03:00:00 PM +0000,1150.63,97740,07/29/2006 03:00:00 PM +0000,1276.9,138045,07/29/2006 03:00:00 PM +0000,587.06,80611,07/29/2006 03:00:00 PM +0000,590.38,47583
07/30/2006 03:00:00 PM +0000,1433.13,32164,07/30/2006 03:00:00 PM +0000,837.1,48087,07/30/2006 03:00:00 PM +0000,1095.97,8981,07/31/2006 03:00:00 PM +0000,1150.57,97643,07/30/2006 03:00:00 PM +0000,1276.84,137937,07/30/2006 03:00:00 PM +0000,586.99,80494,07/30/2006 03:00:00 PM +0000,590.36,47561
07/31/2006 03:00:00 PM +0000,1432.94,32076,07/31/2006 03:00:00 PM +0000,836.79,47880,07/31/2006 03:00:00 PM +0000,1094.55,8598,08/01/2006 03:00:00 PM +0000,1150.43,97418,07/31/2006 03:00:00 PM +0000,1276.72,137721,07/31/2006 03:00:00 PM +0000,586.94,80410,07/31/2006 03:00:00 PM +0000,590.36,47561
08/01/2006 03:00:00 PM +0000,1432.46,31852,08/01/2006 03:00:00 PM +0000,836.64,47780,08/01/2006 03:00:00 PM +0000,1093.3,8271,08/02/2006 03:00:00 PM +0000,1150.24,97112,08/01/2006 03:00:00 PM +0000,1276.5,137326,08/01/2006 03:00:00 PM +0000,586.88,80309,08/01/2006 03:00:00 PM +0000,590.37,47572
08/02/2006 03:00:00 PM +0000,1432.04,31657,08/02/2006 03:00:00 PM +0000,836.5,47686,08/02/2006 03:00:00 PM +0000,1091.95,7918,08/03/2006 03:00:00 PM +0000,1150.16,96983,08/02/2006 03:00:00 PM +0000,1276.29,136948,08/02/2006 03:00:00 PM +0000,586.83,80225,08/02/2006 03:00:00 PM +0000,590.35,47551
08/03/2006 03:00:00 PM +0000,1431.42,31370,08/03/2006 03:00:00 PM +0000,836.4,47620,08/03/2006 03:00:00 PM +0000,1090.42,7517,08/04/2006 03:00:00 PM +0000,1150.14,96951,08/03/2006 03:00:00 PM +0000,1276.08,136571,08/03/2006 03:00:00 PM +0000,586.74,80074,08/03/2006 03:00:00 PM +0000,590.34,47540
08/04/2006 03:00:00 PM +0000,1430.77,31072,08/04/2006 03:00:00 PM +0000,836.28,47539,08/04/2006 03:00:00 PM +0000,1089.07,7174,08/05/2006 03:00:00 PM +0000,1150.09,96871,08/04/2006 03:00:00 PM +0000,1275.87,136194,08/04/2006 03:00:00 PM +0000,586.63,79890,08/04/2006 03:00:00 PM +0000,590.31,47509
08/05/2006 03:00:00 PM +0000,1430.14,30784,08/05/2006 03:00:00 PM +0000,836.1,47420,08/05/2006 03:00:00 PM +0000,1087.64,6817,08/06/2006 03:00:00 PM +0000,1150,96726,08/05/2006 03:00:00 PM +0000,1275.61,135730,08/05/2006 03:00:00 PM +0000,586.52,79705,08/05/2006 03:00:00 PM +0000,590.33,47530
08/06/2006 03:00:00 PM +0000,1429.4,30448,08/06/2006 03:00:00 PM +0000,836.01,47360,08/06/2006 03:00:00 PM +0000,1086,6407,08/07/2006 03:00:00 PM +0000,1149.91,96589,08/06/2006 03:00:00 PM +0000,1275.35,135266,08/06/2006 03:00:00 PM +0000,586.43,79554,08/06/2006 03:00:00 PM +0000,590.33,47530
08/07/2006 03:00:00 PM +0000,1428.65,30109,08/07/2006 03:00:00 PM +0000,835.93,47307,08/07/2006 03:00:00 PM +0000,1084.48,6033,08/08/2006 03:00:00 PM +0000,1149.77,96376,08/07/2006 03:00:00 PM +0000,1275.08,134785,08/07/2006 03:00:00 PM +0000,586.34,79403,08/07/2006 03:00:00 PM +0000,590.31,47509
08/08/2006 03:00:00 PM +0000,1427.89,29769,08/08/2006 03:00:00 PM +0000,835.86,47261,08/08/2006 03:00:00 PM +0000,1082.85,5646,08/09/2006 03:00:00 PM +0000,1149.68,96239,08/08/2006 03:00:00 PM +0000,1274.8,134288,08/08/2006 03:00:00 PM +0000,586.23,79219,08/08/2006 03:00:00 PM +0000,590.29,47487
08/09/2006 03:00:00 PM +0000,1426.98,29364,08/09/2006 03:00:00 PM +0000,835.82,47234,08/09/2006 03:00:00 PM +0000,1081.21,5256,08/10/2006 03:00:00 PM +0000,1149.56,96057,08/09/2006 03:00:00 PM +0000,1274.52,133791,08/09/2006 03:00:00 PM +0000,586.11,79017,08/09/2006 03:00:00 PM +0000,590.25,47445
08/10/2006 03:00:00 PM +0000,1426.2,29020,08/10/2006 03:00:00 PM +0000,835.72,47167,08/10/2006 03:00:00 PM +0000,1079.74,4911,08/11/2006 03:00:00 PM +0000,1149.34,95722,08/10/2006 03:00:00 PM +0000,1274.23,133277,08/10/2006 03:00:00 PM +0000,585.99,78816,08/10/2006 03:00:00 PM +0000,590.23,47424
08/11/2006 03:00:00 PM +0000,1425.43,28683,08/11/2006 03:00:00 PM +0000,835.61,47095,08/11/2006 03:00:00 PM +0000,1078.2,4569,08/12/2006 03:00:00 PM +0000,1149.06,95296,08/11/2006 03:00:00 PM +0000,1273.92,132729,08/11/2006 03:00:00 PM +0000,585.83,78548,08/11/2006 03:00:00 PM +0000,590.2,47392
08/12/2006 03:00:00 PM +0000,1424.62,28330,08/12/2006 03:00:00 PM +0000,835.48,47009,08/12/2006 03:00:00 PM +0000,1076.6,4213,08/13/2006 03:00:00 PM +0000,1148.83,94946,08/12/2006 03:00:00 PM +0000,1273.6,132166,08/12/2006 03:00:00 PM +0000,585.65,78246,08/12/2006 03:00:00 PM +0000,590.16,47350
08/13/2006 03:00:00 PM +0000,1423.79,27972,08/13/2006 03:00:00 PM +0000,835.36,46930,08/13/2006 03:00:00 PM +0000,1075.45,3957,08/14/2006 03:00:00 PM +0000,1148.6,94597,08/13/2006 03:00:00 PM +0000,1273.29,131621,08/13/2006 03:00:00 PM +0000,585.48,77960,08/13/2006 03:00:00 PM +0000,590.16,47350
08/14/2006 03:00:00 PM +0000,1423.02,27641,08/14/2006 03:00:00 PM +0000,835.28,46876,08/14/2006 03:00:00 PM +0000,1074.65,3787,08/15/2006 03:00:00 PM +0000,1148.36,94232,08/14/2006 03:00:00 PM +0000,1272.98,131076,08/14/2006 03:00:00 PM +0000,585.3,77658,08/14/2006 03:00:00 PM +0000,590.15,47339
08/15/2006 03:00:00 PM +0000,1422.22,27299,08/15/2006 03:00:00 PM +0000,835.19,46817,08/15/2006 03:00:00 PM +0000,1074.04,3664,08/16/2006 03:00:00 PM +0000,1148.15,93912,08/15/2006 03:00:00 PM +0000,1272.67,130534,08/15/2006 03:00:00 PM +0000,585.01,77172,08/15/2006 03:00:00 PM +0000,590.1,47286
08/16/2006 03:00:00 PM +0000,1421.42,26960,08/16/2006 03:00:00 PM +0000,835.05,46724,08/16/2006 03:00:00 PM +0000,1073.37,3529,08/17/2006 03:00:00 PM +0000,1147.87,93486,08/16/2006 03:00:00 PM +0000,1272.37,130010,08/16/2006 03:00:00 PM +0000,584.77,76784,08/16/2006 03:00:00 PM +0000,590.04,47223
08/17/2006 03:00:00 PM +0000,1420.57,26601,08/17/2006 03:00:00 PM +0000,834.95,46658,08/17/2006 03:00:00 PM +0000,1073.15,3484,08/18/2006 03:00:00 PM +0000,1147.55,92999,08/17/2006 03:00:00 PM +0000,1272.07,129486,08/17/2006 03:00:00 PM +0000,584.47,76300,08/17/2006 03:00:00 PM +0000,589.98,47160
08/18/2006 03:00:00 PM +0000,1419.73,26250,08/18/2006 03:00:00 PM +0000,834.86,46598,08/18/2006 03:00:00 PM +0000,1072.93,3440,08/19/2006 03:00:00 PM +0000,1147.87,93486,08/18/2006 03:00:00 PM +0000,1271.74,128912,08/18/2006 03:00:00 PM +0000,584.16,75799,08/18/2006 03:00:00 PM +0000,589.95,47131
08/19/2006 03:00:00 PM +0000,1419.13,26000,08/19/2006 03:00:00 PM +0000,834.97,46671,08/19/2006 03:00:00 PM +0000,1074.18,3692,08/20/2006 03:00:00 PM +0000,1148.15,93912,08/19/2006 03:00:00 PM +0000,1272.29,129870,08/19/2006 03:00:00 PM +0000,584.07,75654,08/19/2006 03:00:00 PM +0000,590.11,47297
08/20/2006 03:00:00 PM +0000,1418.46,25722,08/20/2006 03:00:00 PM +0000,834.93,46645,08/20/2006 03:00:00 PM +0000,1075.24,3910,08/21/2006 03:00:00 PM +0000,1148.24,94049,08/20/2006 03:00:00 PM +0000,1272.49,130219,08/20/2006 03:00:00 PM +0000,583.84,75283,08/20/2006 03:00:00 PM +0000,590.05,47233
08/21/2006 03:00:00 PM +0000,1417.64,25383,08/21/2006 03:00:00 PM +0000,834.84,46585,08/21/2006 03:00:00 PM +0000,1075.57,3984,08/22/2006 03:00:00 PM +0000,1148.2,93988,08/21/2006 03:00:00 PM +0000,1272.43,130114,08/21/2006 03:00:00 PM +0000,583.5,74734,08/21/2006 03:00:00 PM +0000,590.01,47191
08/22/2006 03:00:00 PM +0000,1416.78,25032,08/22/2006 03:00:00 PM +0000,834.75,46527,08/22/2006 03:00:00 PM +0000,1075.8,4035,08/23/2006 03:00:00 PM +0000,1148.06,93775,08/22/2006 03:00:00 PM +0000,1272.29,129870,08/22/2006 03:00:00 PM +0000,583.19,74234,08/22/2006 03:00:00 PM +0000,589.98,47160
08/23/2006 03:00:00 PM +0000,1415.91,24678,08/23/2006 03:00:00 PM +0000,834.68,46481,08/23/2006 03:00:00 PM +0000,1075.85,4046,08/24/2006 03:00:00 PM +0000,1147.68,93197,08/23/2006 03:00:00 PM +0000,1272.1,129539,08/23/2006 03:00:00 PM +0000,582.88,73733,08/23/2006 03:00:00 PM +0000,589.95,47131
08/24/2006 03:00:00 PM +0000,1414.98,24302,08/24/2006 03:00:00 PM +0000,834.97,46671,08/24/2006 03:00:00 PM +0000,1075.66,4004,08/25/2006 03:00:00 PM +0000,1147.5,92923,08/24/2006 03:00:00 PM +0000,1271.9,129190,08/24/2006 03:00:00 PM +0000,582.57,73233,08/24/2006 03:00:00 PM +0000,589.94,47121
08/25/2006 03:00:00 PM +0000,1414.2,23990,08/25/2006 03:00:00 PM +0000,834.99,46684,08/25/2006 03:00:00 PM +0000,1075.59,3988,08/26/2006 03:00:00 PM +0000,1147.38,92740,08/25/2006 03:00:00 PM +0000,1271.75,128930,08/25/2006 03:00:00 PM +0000,582.3,72797,08/25/2006 03:00:00 PM +0000,590.02,47202
08/26/2006 03:00:00 PM +0000,1413.42,23680,08/26/2006 03:00:00 PM +0000,834.93,46645,08/26/2006 03:00:00 PM +0000,1075.58,3986,08/27/2006 03:00:00 PM +0000,1147.6,93075,08/26/2006 03:00:00 PM +0000,1271.61,128686,08/26/2006 03:00:00 PM +0000,582.04,72378,08/26/2006 03:00:00 PM +0000,590.03,47212
08/27/2006 03:00:00 PM +0000,1412.83,23446,08/27/2006 03:00:00 PM +0000,835.12,46770,08/27/2006 03:00:00 PM +0000,1075.84,4044,08/28/2006 03:00:00 PM +0000,1147.89,93517,08/27/2006 03:00:00 PM +0000,1271.6,128668,08/27/2006 03:00:00 PM +0000,581.85,72071,08/27/2006 03:00:00 PM +0000,590.11,47297
08/28/2006 03:00:00 PM +0000,1412.29,23234,08/28/2006 03:00:00 PM +0000,835.37,46936,08/28/2006 03:00:00 PM +0000,1075.88,4053,08/29/2006 03:00:00 PM +0000,1149.19,95494,08/28/2006 03:00:00 PM +0000,1271.52,128530,08/28/2006 03:00:00 PM +0000,581.62,71700,08/28/2006 03:00:00 PM +0000,590.11,47297
08/29/2006 03:00:00 PM +0000,1412.92,23482,08/29/2006 03:00:00 PM +0000,836.2,47486,08/29/2006 03:00:00 PM +0000,1079.15,4780,08/30/2006 03:00:00 PM +0000,1150.08,96855,08/29/2006 03:00:00 PM +0000,1272.64,130482,08/29/2006 03:00:00 PM +0000,581.88,72119,08/29/2006 03:00:00 PM +0000,590.52,47731
08/30/2006 03:00:00 PM +0000,1413.21,23597,08/30/2006 03:00:00 PM +0000,836.34,47580,08/30/2006 03:00:00 PM +0000,1081.65,5361,08/31/2006 03:00:00 PM +0000,1150.55,97611,08/30/2006 03:00:00 PM +0000,1273.13,131340,08/30/2006 03:00:00 PM +0000,582.1,72474,08/30/2006 03:00:00 PM +0000,590.14,47329
08/31/2006 03:00:00 PM +0000,1413.47,23700,08/31/2006 03:00:00 PM +0000,836.24,47513,08/31/2006 03:00:00 PM +0000,1080.96,5197,09/01/2006 03:00:00 PM +0000,1150.79,97997,08/31/2006 03:00:00 PM +0000,1273.39,131797,08/31/2006 03:00:00 PM +0000,582.15,72555,08/31/2006 03:00:00 PM +0000,589.92,47101
09/01/2006 03:00:00 PM +0000,1413.7,23791,09/01/2006 03:00:00 PM +0000,836.12,47433,09/01/2006 03:00:00 PM +0000,1080.93,5190,09/02/2006 03:00:00 PM +0000,1150.85,98094,09/01/2006 03:00:00 PM +0000,1273.56,132096,09/01/2006 03:00:00 PM +0000,582.17,72587,09/01/2006 03:00:00 PM +0000,589.76,46941
09/02/2006 03:00:00 PM +0000,1414.04,23926,09/02/2006 03:00:00 PM +0000,836.21,47493,09/02/2006 03:00:00 PM +0000,1081.2,5254,09/03/2006 03:00:00 PM +0000,1150.87,98126,09/02/2006 03:00:00 PM +0000,1273.63,132219,09/02/2006 03:00:00 PM +0000,582.28,72765,09/02/2006 03:00:00 PM +0000,590.15,47339
09/03/2006 03:00:00 PM +0000,1414.39,24066,09/03/2006 03:00:00 PM +0000,836.35,47586,09/03/2006 03:00:00 PM +0000,1082.91,5660,09/04/2006 03:00:00 PM +0000,1150.88,98142,09/03/2006 03:00:00 PM +0000,1273.64,132236,09/03/2006 03:00:00 PM +0000,582.52,73152,09/03/2006 03:00:00 PM +0000,590.59,47805
09/04/2006 03:00:00 PM +0000,1414.84,24246,09/04/2006 03:00:00 PM +0000,836.33,47573,09/04/2006 03:00:00 PM +0000,1082.9,5658,09/05/2006 03:00:00 PM +0000,1150.86,98110,09/04/2006 03:00:00 PM +0000,1273.59,132148,09/04/2006 03:00:00 PM +0000,582.79,73588,09/04/2006 03:00:00 PM +0000,590.49,47699
09/05/2006 03:00:00 PM +0000,1415.08,24342,09/05/2006 03:00:00 PM +0000,836.32,47566,09/05/2006 03:00:00 PM +0000,1082.87,5651,09/06/2006 03:00:00 PM +0000,1150.85,98094,09/05/2006 03:00:00 PM +0000,1273.58,132131,09/05/2006 03:00:00 PM +0000,582.93,73814,09/05/2006 03:00:00 PM +0000,590.46,47667
09/06/2006 03:00:00 PM +0000,1415.3,24431,09/06/2006 03:00:00 PM +0000,836.28,47539,09/06/2006 03:00:00 PM +0000,1082.73,5618,09/07/2006 03:00:00 PM +0000,1150.77,97965,09/06/2006 03:00:00 PM +0000,1273.52,132025,09/06/2006 03:00:00 PM +0000,583.03,73976,09/06/2006 03:00:00 PM +0000,590.41,47614
09/07/2006 03:00:00 PM +0000,1415.51,24516,09/07/2006 03:00:00 PM +0000,836.18,47473,09/07/2006 03:00:00 PM +0000,1082.37,5532,09/08/2006 03:00:00 PM +0000,1150.72,97884,09/07/2006 03:00:00 PM +0000,1273.42,131850,09/07/2006 03:00:00 PM +0000,583.07,74040,09/07/2006 03:00:00 PM +0000,590.36,47561
