DBN,Grade,Year,Demographic,Number Tested,Mean Scale Score,Num Level 1,Pct Level 1,Num Level 2,Pct Level 2,Num Level 3,Pct Level 3,Num Level 4,Pct Level 4,Num Level 3 and 4,Pct Level 3 and 4
01M034,All Grades,2012,EP,232,661,17,7.3,121,52.2,92,39.7,2,0.9,94,40.5
01M063,3,2006,ELL,1,s,s,s,s,s,s,s,s,s,s,s
01M063,3,2006,EP,31,647,4,12.9,12,38.7,15,48.4,0,0,15,48.4
01M063,3,2007,EP,32,653,3,9.4,11,34.4,16,50,2,6.3,18,56.3
01M063,3,2008,ELL,3,s,s,s,s,s,s,s,s,s,s,s
01M063,3,2008,EP,32,648,3,9.4,13,40.6,16,50,0,0,16,50
01M063,3,2009,ELL,2,s,s,s,s,s,s,s,s,s,s,s
01M063,3,2009,EP,40,655,2,5,11,27.5,27,67.5,0,0,27,67.5
01M063,3,2010,ELL,1,s,s,s,s,s,s,s,s,s,s,s
01M063,3,2010,EP,17,666,4,23.5,4,23.5,7,41.2,2,11.8,9,52.9
01M063,3,2011,EP,23,657,4,17.4,10,43.5,9,39.1,0,0,9,39.1
01M063,3,2012,ELL,1,s,s,s,s,s,s,s,s,s,s,s
01M063,3,2012,EP,25,655,3,12,9,36,13,52,0,0,13,52
01M063,4,2006,EP,31,657,3,9.7,10,32.3,15,48.4,3,9.7,18,58.1
01M063,4,2007,EP,26,652,3,11.5,9,34.6,14,53.8,0,0,14,53.8
01M063,4,2008,EP,31,657,1,3.2,9,29,21,67.7,0,0,21,67.7
01M063,4,2009,EP,30,647,2,6.7,17,56.7,10,33.3,1,3.3,11,36.7
01M063,4,2010,ELL,1,s,s,s,s,s,s,s,s,s,s,s
01M063,4,2010,EP,42,664,1,2.4,26,61.9,14,33.3,1,2.4,15,35.7
01M063,4,2011,ELL,1,s,s,s,s,s,s,s,s,s,s,s
01M063,4,2011,EP,19,680,0,0,8,42.1,10,52.6,1,5.3,11,57.9
01M063,4,2012,EP,23,665,1,4.3,15,65.2,6,26.1,1,4.3,7,30.4
01M063,5,2006,ELL,1,s,s,s,s,s,s,s,s,s,s,s
01M063,5,2006,EP,29,644,2,6.9,16,55.2,10,34.5,1,3.4,11,37.9
01M063,5,2007,ELL,1,s,s,s,s,s,s,s,s,s,s,s
01M063,5,2007,EP,31,657,1,3.2,13,41.9,16,51.6,1,3.2,17,54.8
01M063,5,2008,ELL,1,s,s,s,s,s,s,s,s,s,s,s
01M063,5,2008,EP,22,657,1,4.5,6,27.3,14,63.6,1,4.5,15,68.2
01M063,5,2009,EP,29,670,0,0,3,10.3,24,82.8,2,6.9,26,89.7
01M063,5,2010,ELL,2,s,s,s,s,s,s,s,s,s,s,s
01M063,5,2010,EP,22,663,4,18.2,13,59.1,3,13.6,2,9.1,5,22.7
01M063,5,2011,ELL,1,s,s,s,s,s,s,s,s,s,s,s
01M063,5,2011,EP,32,669,4,12.5,10,31.3,17,53.1,1,3.1,18,56.3
01M063,5,2012,ELL,1,s,s,s,s,s,s,s,s,s,s,s
01M063,5,2012,EP,24,665,2,8.3,12,50,9,37.5,1,4.2,10,41.7
01M063,6,2006,ELL,2,s,s,s,s,s,s,s,s,s,s,s
01M063,6,2006,EP,24,661,0,0,10,41.7,13,54.2,1,4.2,14,58.3
01M063,All Grades,2006,ELL,4,,s,s,s,s,s,s,s,s,s,s
01M063,All Grades,2006,EP,115,,9,7.8,48,41.7,53,46.1,5,4.3,58,50.4
01M063,All Grades,2007,ELL,1,,s,s,s,s,s,s,s,s,s,s
01M063,All Grades,2007,EP,89,,7,7.9,33,37.1,46,51.7,3,3.4,49,55.1
01M063,All Grades,2008,ELL,4,,s,s,s,s,s,s,s,s,s,s
01M063,All Grades,2008,EP,85,,5,5.9,28,32.9,51,60,1,1.2,52,61.2
01M063,All Grades,2009,ELL,2,,s,s,s,s,s,s,s,s,s,s
01M063,All Grades,2009,EP,99,,4,4,31,31.3,61,61.6,3,3,64,64.6
01M063,All Grades,2010,ELL,4,,s,s,s,s,s,s,s,s,s,s
01M063,All Grades,2010,EP,81,,9,11.1,43,53.1,24,29.6,5,6.2,29,35.8
01M063,All Grades,2011,ELL,2,s,s,s,s,s,s,s,s,s,s,s
01M063,All Grades,2011,EP,74,668,8,10.8,28,37.8,36,48.6,2,2.7,38,51.4
01M063,All Grades,2012,ELL,2,s,s,s,s,s,s,s,s,s,s,s
01M063,All Grades,2012,EP,72,661,6,8.3,36,50,28,38.9,2,2.8,30,41.7
01M064,3,2006,ELL,2,s,s,s,s,s,s,s,s,s,s,s
01M064,3,2006,EP,40,659,5,12.5,12,30,23,57.5,0,0,23,57.5
