BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Boro-Block-Lot,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Address,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Neighborhood,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Building Classification,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Total Units,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Year Built,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Gross SqFt,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Est. Gross Income,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Gross Income per SqFt,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Full Market Value,BROOKLYN – COOPERATIVES COMPARABLE PROPERTIES – Market Value per SqFt,COMPARABLE RENTAL – 1 –Boro-Block-Lot,COMPARABLE RENTAL – 1 –Address,COMPARABLE RENTAL – 1 –Neighborhood,COMPARABLE RENTAL – 1 –Building Classification,COMPARABLE RENTAL – 1 –Total Units,COMPARABLE RENTAL – 1 –Year Built,COMPARABLE RENTAL – 1 –Gross SqFt,COMPARABLE RENTAL – 1 –Est. Gross Income,COMPARABLE RENTAL – 1 –Gross Income per SqFt,COMPARABLE RENTAL – 1 –Full Market Value,COMPARABLE RENTAL – 1 –Market Value per SqFt,COMPARABLE RENTAL – 1 –Dist. from Coop in miles,COMPARABLE RENTAL – 2 –Boro-Block-Lot,COMPARABLE RENTAL – 2 –Address,COMPARABLE RENTAL – 2 –Neighborhood,COMPARABLE RENTAL – 2 –Building Classification,COMPARABLE RENTAL – 2 –Total Units,COMPARABLE RENTAL – 2 –Year Built,COMPARABLE RENTAL – 2 –Gross SqFt,COMPARABLE RENTAL – 2 –Est. Gross Income,COMPARABLE RENTAL – 2 –Gross Income per SqFt,COMPARABLE RENTAL – 2 –Full Market Value,COMPARABLE RENTAL – 2 –Market Value per SqFt,COMPARABLE RENTAL – 2 –Dist. from Coop in miles
3-05151-0010,"2022 BEVERLY ROAD
Brooklyn, NY
(40.64485151127223, -73.95976426312208)",FLATBUSH-CENTRAL,C6-WALK-UP,13,1909,16520,331593,20.07,1370000,83,3-00396-0053,"311 BALTIC STREET
Brooklyn, NY
(40.68504638083661, -73.99225927747258)",BOERUM HILL,C1-WALK-UP,20,1900,17640,398277,22.58,1650000,94,3.35,3-03044-0029,"165 MESEROLE STREET
Brooklyn, NY
(40.70816905731563, -73.94254129452746)",WILLIAMSBURG-EAST,C1-WALK-UP,39,1930,17460,387334,22.18,1600000,92,4.5
3-05154-0035,"1115 DORCHESTER ROAD
Brooklyn, NY
(40.63770137858007, -73.96739838158874)",FLATBUSH-CENTRAL,C6-WALK-UP,28,1930,16500,308786,18.71,1150000,70,3-00172-0064,"375 STATE STREET
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",DOWNTOWN-FULTON MALL,C1-WALK-UP,20,1905,15200,290159,19.09,1080000,71,3.45,3-02098-0011,"63 FT GREENE PLACE
Brooklyn, NY
(40.68803933936887, -73.97672718859535)",FORT GREENE,C1-WALK-UP,21,1930,17080,353863,20.72,1320000,77,3.45
3-05156-0015,"390 RUGBY ROAD
Brooklyn, NY
(40.640215747683435, -73.9652259790718)",FLATBUSH-CENTRAL,D4-ELEVATOR,50,1962,43200,549971,12.73,1710000,39.6,3-03908-0010,"2 ELTON STREET
Brooklyn, NY
(40.68369933827606, -73.88570120083374)",CYPRESS HILLS,D1-ELEVATOR,53,1928,47505,566967,11.93,1200000,25.3,5.1,3-00220-0016,"35 ORANGE STREET
Brooklyn, NY
(40.69926512445069, -73.99416551586926)",BROOKLYN HEIGHTS,D1-ELEVATOR,48,1924,47136,676934,14.36,2290000,48.6,4.4
3-05156-0048,"415 ARGYLE ROAD
Brooklyn, NY
(40.63918333356314, -73.96590535526909)",FLATBUSH-CENTRAL,D4-ELEVATOR,114,1961,110377,1168898,10.59,3030000,27.5,3-07577-0025,"3101 AURELIA COURT
Brooklyn, NY
(40.63001896910124, -73.94598304319507)",FLATBUSH-EAST,D1-ELEVATOR,96,1954,114120,1245329,10.91,3230000,28.3,1.2,3-07688-0041,"2702 KINGS HIGHWAY
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MADISON,D1-ELEVATOR,107,1937,113820,1305864,11.47,2770000,24.34,2.1
3-05156-0058,"385 ARGYLE ROAD
Brooklyn, NY
(40.63992080129539, -73.96604550750779)",FLATBUSH-CENTRAL,D4-ELEVATOR,60,1941,59640,627026,10.51,1630000,27.3,3-03908-0010,"2 ELTON STREET
Brooklyn, NY
(40.68369933827606, -73.88570120083374)",CYPRESS HILLS,D1-ELEVATOR,53,1928,47505,566967,11.93,1200000,25.3,5.1,3-06770-0001,"2302 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MIDWOOD,D1-ELEVATOR,42,1936,47300,442179,9.35,937000,19.81,2
3-05159-0013,"400 17 STREET
Brooklyn, NY
(40.66037017959492, -73.98580760633484)",FLATBUSH-CENTRAL,D4-ELEVATOR,81,1962,72534,1059015,14.6,3580000,49.4,3-07011-0011,"2828 28 STREET
Brooklyn, NY
(40.57569398823283, -73.9943594918602)",CONEY ISLAND,D1-ELEVATOR,122,1972,102000,1620077,15.88,3430000,33.6,4.75,3-01170-0005,"36 PLAZA ST
Brooklyn, NY
(40.67406956957062, -73.97144654162025)",PROSPECT HEIGHTS,D6-ELEVATOR,85,1926,75535,1486711,19.68,5560000,74,2.4
3-05159-0061,"385 16 STREET
Brooklyn, NY
(40.66187831700059, -73.98336099398091)",FLATBUSH-CENTRAL,D4-ELEVATOR,51,1956,48702,506863,10.41,1310000,26.9,3-03908-0010,"2 ELTON STREET
Brooklyn, NY
(40.68369933827606, -73.88570120083374)",CYPRESS HILLS,D1-ELEVATOR,53,1928,47505,566967,11.93,1200000,25.3,5,3-06770-0001,"2302 AVENUE
Brooklyn, NY
(42.43318899977248, -78.74864600041258)",MIDWOOD,D1-ELEVATOR,42,1936,47300,442179,9.35,937000,19.81,2.05
3-05161-0056,"385 18 STREET
Brooklyn, NY
(40.66039534102839, -73.986871217768)",FLATBUSH-CENTRAL,D4-ELEVATOR,71,1940,76446,1124398,14.71,3800000,49.7,3-07011-0011,"2828 28 STREET
Brooklyn, NY
(40.57569398823283, -73.9943594918602)",CONEY ISLAND,D1-ELEVATOR,122,1972,102000,1620077,15.88,3430000,33.6,4.85,3-01170-0005,"36 PLAZA ST
Brooklyn, NY
(40.67406956957062, -73.97144654162025)",PROSPECT HEIGHTS,D6-ELEVATOR,85,1926,75535,1486711,19.68,5560000,74,2.35
3-05162-0046,"1901 DORCHESTER ROAD
Brooklyn, NY
(40.6409884680895, -73.96048684485541)",FLATBUSH-CENTRAL,D4-ELEVATOR,40,1956,47620,606220,12.73,1890000,39.7,3-03908-0010,"2 ELTON STREET
Brooklyn, NY
(40.68369933827606, -73.88570120083374)",CYPRESS HILLS,D1-ELEVATOR,53,1928,47505,566967,11.93,1200000,25.3,4.8,3-00220-0016,"35 ORANGE STREET
Brooklyn, NY
(40.69926512445069, -73.99416551586926)",BROOKLYN HEIGHTS,D1-ELEVATOR,48,1924,47136,676934,14.36,2290000,48.6,4.35
3-05197-0040,"570 WESTMINSTER ROAD
Brooklyn, NY
(40.634893431187486, -73.96609206737169)",FLATBUSH-CENTRAL,D4-ELEVATOR,192,1935,222000,1244862,5.61,2640000,11.89,3-05190-0003,"2408 CLARENDON ROAD
Brooklyn, NY
(40.642871539155315, -73.95442465248588)",FLATBUSH-CENTRAL,C1-WALK-UP,16,1931,12960,256973,19.83,961000,74,0.85,3-05190-0009,"310 25 STREET
Brooklyn, NY
(40.66001541543222, -73.99731516334913)",FLATBUSH-CENTRAL,C1-WALK-UP,16,1931,14400,88985,6.18,189000,13.13,0.85
3-05208-0025,"2215 NEWKIRK AVENUE
Brooklyn, NY
(40.63873235369141, -73.95672389575793)",FLATBUSH-CENTRAL,D4-ELEVATOR,77,1927,117564,1036066,8.81,2200000,18.71,3-05193-0058,"1157 ROGERS AVENUE
Brooklyn, NY
(40.641717021862966, -73.9514861704346)",FLATBUSH-CENTRAL,C1-WALK-UP,15,1931,13200,114144,8.65,242000,18.33,0.35,3-05212-0043,"2516 NEWKIRK AVENUE
Brooklyn, NY
(40.63967310802402, -73.95304886165688)",FLATBUSH-CENTRAL,C1-WALK-UP,16,1931,16000,167451,10.47,355000,22.19,0.2
3-05209-0022,"2323 NEWKIRK AVENUE
Brooklyn, NY
(40.63945189907687, -73.95521646175682)",FLATBUSH-CENTRAL,C6-WALK-UP,16,1934,15600,132897,8.52,282000,18.08,3-05212-0043,"2516 NEWKIRK AVENUE
Brooklyn, NY
(40.63967310802402, -73.95304886165688)",FLATBUSH-CENTRAL,C1-WALK-UP,16,1931,16000,167451,10.47,355000,22.19,0.15,3-05213-0062,"2617 FOSTER AVENUE
Brooklyn, NY
(40.63844991091335, -73.95196411248142)",FLATBUSH-CENTRAL,C1-WALK-UP,16,1931,13400,136329,10.17,324000,24.18,0.2
3-05213-0024,"411 26 STREET
Brooklyn, NY
(40.640397372941734, -73.95230404916546)",FLATBUSH-CENTRAL,D4-ELEVATOR,82,1962,76416,681353,8.92,1440000,18.84,3-05213-0062,"2617 FOSTER AVENUE
Brooklyn, NY
(40.63844991091335, -73.95196411248142)",FLATBUSH-CENTRAL,C1-WALK-UP,16,1931,13400,136329,10.17,324000,24.18,0.1,3-05212-0043,"2516 NEWKIRK AVENUE
Brooklyn, NY
(40.63967310802402, -73.95304886165688)",FLATBUSH-CENTRAL,C1-WALK-UP,16,1931,16000,167451,10.47,355000,22.19,0.1
3-05214-0024,"2701 NEWKIRK AVENUE
Brooklyn, NY
(40.63983665777135, -73.95127553612038)",FLATBUSH-CENTRAL,D4-ELEVATOR,51,1931,41400,368939,8.91,782000,18.89,3-05213-0062,"2617 FOSTER AVENUE
Brooklyn, NY
(40.63844991091335, -73.95196411248142)",FLATBUSH-CENTRAL,C1-WALK-UP,16,1931,13400,136329,10.17,324000,24.18,0.1,3-05212-0043,"2516 NEWKIRK AVENUE
Brooklyn, NY
(40.63967310802402, -73.95304886165688)",FLATBUSH-CENTRAL,C1-WALK-UP,16,1931,16000,167451,10.47,355000,22.19,0.15
3-05217-0018,"620 18 STREET
Brooklyn, NY
(40.65476000956288, -73.97811689625878)",FLATBUSH-CENTRAL,D4-ELEVATOR,76,1961,98955,881844,8.91,1870000,18.9,3-05213-0062,"2617 FOSTER AVENUE
Brooklyn, NY
(40.63844991091335, -73.95196411248142)",FLATBUSH-CENTRAL,C1-WALK-UP,16,1931,13400,136329,10.17,324000,24.18,0.55,3-05212-0043,"2516 NEWKIRK AVENUE
Brooklyn, NY
(40.63967310802402, -73.95304886165688)",FLATBUSH-CENTRAL,C1-WALK-UP,16,1931,16000,167451,10.47,355000,22.19,0.5
3-05218-0001,"1802 NEWKIRK AVENUE
Brooklyn, NY
(40.63680068933531, -73.9606011876402)",FLATBUSH-CENTRAL,D4-ELEVATOR,134,1958,152466,1664419,10.92,4310000,28.3,3-05212-0043,"2516 NEWKIRK AVENUE
Brooklyn, NY
(40.63967310802402, -73.95304886165688)",FLATBUSH-CENTRAL,C1-WALK-UP,16,1931,16000,167451,10.47,355000,22.19,0.45,3-05213-0062,"2617 FOSTER AVENUE
Brooklyn, NY
(40.63844991091335, -73.95196411248142)",FLATBUSH-CENTRAL,C1-WALK-UP,16,1931,13400,136329,10.17,324000,24.18,0.5
3-05218-0026,"1815 FOSTER AVENUE
Brooklyn, NY
(40.63546660611899, -73.96028168918609)",FLATBUSH-CENTRAL,D4-ELEVATOR,54,1931,60282,432443,7.17,917000,15.21,3-05212-0043,"2516 NEWKIRK AVENUE
Brooklyn, NY
(40.63967310802402, -73.95304886165688)",FLATBUSH-CENTRAL,C1-WALK-UP,16,1931,16000,167451,10.47,355000,22.19,0.45,3-05213-0062,"2617 FOSTER AVENUE
Brooklyn, NY
(40.63844991091335, -73.95196411248142)",FLATBUSH-CENTRAL,C1-WALK-UP,16,1931,13400,136329,10.17,324000,24.18,0.5
3-05219-0040,"601 19 STREET
Brooklyn, NY
(40.65436509571609, -73.9791246571537)",FLATBUSH-CENTRAL,D4-ELEVATOR,108,1942,132000,724012,5.48,1530000,11.59,3-05219-0004,"1908 NEWKIRK AVENUE
Brooklyn, NY
(40.63725275957438, -73.95963477453923)",FLATBUSH-CENTRAL,C1-WALK-UP,22,1921,29133,335651,11.52,943000,32.4,0,3-05213-0062,"2617 FOSTER AVENUE
Brooklyn, NY
(40.63844991091335, -73.95196411248142)",FLATBUSH-CENTRAL,C1-WALK-UP,16,1931,13400,136329,10.17,324000,24.18,0.4
3-05233-0001,"1212 NEWKIRK AVENUE
Brooklyn, NY
(40.63429570132466, -73.96580177801052)",FLATBUSH-CENTRAL,D4-ELEVATOR,66,1931,78600,574535,7.31,1220000,15.52,3-05220-0069,"1051 OCEAN AVENUE
Brooklyn, NY
(40.6368372758391, -73.95845164245651)",FLATBUSH-CENTRAL,C5-WALK-UP,16,1931,17100,170155,9.95,405000,23.68,0.45,3-05220-0072,"1045 OCEAN AVENUE
Brooklyn, NY
(40.6369733791831, -73.95847869405283)",FLATBUSH-CENTRAL,C5-WALK-UP,16,1931,17100,170155,9.95,405000,23.68,0.45
3-05240-0025,"1150 OCEAN AVENUE
Brooklyn, NY
(40.63433055331052, -73.95811458119826)",FLATBUSH-CENTRAL,D4-ELEVATOR,67,1931,80690,589812,7.31,1250000,15.49,3-05220-0069,"1051 OCEAN AVENUE
Brooklyn, NY
(40.6368372758391, -73.95845164245651)",FLATBUSH-CENTRAL,C5-WALK-UP,16,1931,17100,170155,9.95,405000,23.68,0.2,3-05220-0072,"1045 OCEAN AVENUE
Brooklyn, NY
(40.6369733791831, -73.95847869405283)",FLATBUSH-CENTRAL,C5-WALK-UP,16,1931,17100,170155,9.95,405000,23.68,0.2
3-05241-0006,"1199 OCEAN AVENUE
Brooklyn, NY
(40.63311457809324, -73.95768814783493)",FLATBUSH-CENTRAL,D4-ELEVATOR,63,1958,81000,568016,7.01,1200000,14.81,3-05220-0069,"1051 OCEAN AVENUE
Brooklyn, NY
(40.6368372758391, -73.95845164245651)",FLATBUSH-CENTRAL,C5-WALK-UP,16,1931,17100,170155,9.95,405000,23.68,0.2,3-05220-0072,"1045 OCEAN AVENUE
Brooklyn, NY
(40.6369733791831, -73.95847869405283)",FLATBUSH-CENTRAL,C5-WALK-UP,16,1931,17100,170155,9.95,405000,23.68,0.2
3-05241-0023,"1155 OCEAN AVENUE
Brooklyn, NY
(40.63418393272071, -73.95786844599886)",FLATBUSH-CENTRAL,D4-ELEVATOR,59,1931,77484,475942,6.14,1010000,13.03,3-05220-0069,"1051 OCEAN AVENUE
Brooklyn, NY
(40.6368372758391, -73.95845164245651)",FLATBUSH-CENTRAL,C5-WALK-UP,16,1931,17100,170155,9.95,405000,23.68,0.2,3-05220-0072,"1045 OCEAN AVENUE
Brooklyn, NY
(40.6369733791831, -73.95847869405283)",FLATBUSH-CENTRAL,C5-WALK-UP,16,1931,17100,170155,9.95,405000,23.68,0.2
3-05241-0031,"1111 OCEAN AVENUE
Brooklyn, NY
(40.63530205407102, -73.95815432897764)",FLATBUSH-CENTRAL,D4-ELEVATOR,104,1954,157493,1104428,7.01,2340000,14.86,3-05220-0069,"1051 OCEAN AVENUE
Brooklyn, NY
(40.6368372758391, -73.95845164245651)",FLATBUSH-CENTRAL,C5-WALK-UP,16,1931,17100,170155,9.95,405000,23.68,0.2,3-05220-0072,"1045 OCEAN AVENUE
Brooklyn, NY
(40.6369733791831, -73.95847869405283)",FLATBUSH-CENTRAL,C5-WALK-UP,16,1931,17100,170155,9.95,405000,23.68,0.2
3-05246-0001,"2515 GLENWOOD ROAD
Brooklyn, NY
(40.633459543074274, -73.952823788604)",FLATBUSH-CENTRAL,D4-ELEVATOR,55,1931,64800,473662,7.31,1000000,15.43,3-05240-0110,"1086 OCEAN AVENUE
Brooklyn, NY
(40.63611876807774, -73.9583871979702)",FLATBUSH-CENTRAL,C1-WALK-UP,35,1931,37500,356364,9.5,847000,22.59,0.3,3-05240-0001,"1204 OCEAN AVENUE
Brooklyn, NY
(40.63298890095155, -73.95786963221984)",FLATBUSH-CENTRAL,C1-WALK-UP,59,1917,57600,555076,9.64,1320000,22.92,0.3
3-05246-0006,"2835 BEDFORD AVENUE
Brooklyn, NY
(40.63346625296141, -73.95295028341188)",FLATBUSH-CENTRAL,D4-ELEVATOR,47,1931,47322,543785,11.49,1530000,32.3,3-05240-0001,"1204 OCEAN AVENUE
Brooklyn, NY
(40.63298890095155, -73.95786963221984)",FLATBUSH-CENTRAL,C1-WALK-UP,59,1917,57600,555076,9.64,1320000,22.92,0.3,3-05240-0110,"1086 OCEAN AVENUE
Brooklyn, NY
(40.63611876807774, -73.9583871979702)",FLATBUSH-CENTRAL,C1-WALK-UP,35,1931,37500,356364,9.5,847000,22.59,0.3
3-05247-0001,"2601 GLENWOOD ROAD
Brooklyn, NY
(40.63356032763607, -73.95199670880083)",FLATBUSH-CENTRAL,D4-ELEVATOR,90,1940,100000,1150016,11.5,3230000,32.3,3-05240-0001,"1204 OCEAN AVENUE
Brooklyn, NY
(40.63298890095155, -73.95786963221984)",FLATBUSH-CENTRAL,C1-WALK-UP,59,1917,57600,555076,9.64,1320000,22.92,0.35,3-05240-0110,"1086 OCEAN AVENUE
Brooklyn, NY
(40.63611876807774, -73.9583871979702)",FLATBUSH-CENTRAL,C1-WALK-UP,35,1931,37500,356364,9.5,847000,22.59,0.35
3-05247-0006,"657 26 STREET
Brooklyn, NY
(40.634565773878556, -73.95218846082368)",FLATBUSH-CENTRAL,D4-ELEVATOR,113,1941,118398,1202924,10.16,2860000,24.16,3-05240-0110,"1086 OCEAN AVENUE
Brooklyn, NY
(40.63611876807774, -73.9583871979702)",FLATBUSH-CENTRAL,C1-WALK-UP,35,1931,37500,356364,9.5,847000,22.59,0.35,3-05240-0001,"1204 OCEAN AVENUE
Brooklyn, NY
(40.63298890095155, -73.95786963221984)",FLATBUSH-CENTRAL,C1-WALK-UP,59,1917,57600,555076,9.64,1320000,22.92,0.35
3-05247-0016,"645 26 STREET
Brooklyn, NY
(40.63484007320366, -73.95224239608423)",FLATBUSH-CENTRAL,D4-ELEVATOR,66,1931,78660,597816,7.6,1270000,16.15,3-05240-0001,"1204 OCEAN AVENUE
Brooklyn, NY
(40.63298890095155, -73.95786963221984)",FLATBUSH-CENTRAL,C1-WALK-UP,59,1917,57600,555076,9.64,1320000,22.92,0.35,3-05240-0110,"1086 OCEAN AVENUE
Brooklyn, NY
(40.63611876807774, -73.9583871979702)",FLATBUSH-CENTRAL,C1-WALK-UP,35,1931,37500,356364,9.5,847000,22.59,0.35
3-05248-0012,"50 KENILWORTH PLACE
Brooklyn, NY
(40.634730384576066, -73.95101848232181)",FLATBUSH-CENTRAL,D4-ELEVATOR,73,1955,87027,610280,7.01,1290000,14.82,3-05240-0001,"1204 OCEAN AVENUE
Brooklyn, NY
(40.63298890095155, -73.95786963221984)",FLATBUSH-CENTRAL,C1-WALK-UP,59,1917,57600,555076,9.64,1320000,22.92,0.4,3-05240-0110,"1086 OCEAN AVENUE
Brooklyn, NY
(40.63611876807774, -73.9583871979702)",FLATBUSH-CENTRAL,C1-WALK-UP,35,1931,37500,356364,9.5,847000,22.59,0.4
3-05257-0035,"310 WINDSOR PLACE
Brooklyn, NY
(40.657056768676966, -73.97525418331064)",WINDSOR TERRACE,C6-WALK-UP,21,1914,31200,283999,9.1,675000,21.63,3-05240-0001,"1204 OCEAN AVENUE
Brooklyn, NY
(40.63298890095155, -73.95786963221984)",FLATBUSH-CENTRAL,C1-WALK-UP,59,1917,57600,555076,9.64,1320000,22.92,1.75,3-05240-0110,"1086 OCEAN AVENUE
Brooklyn, NY
(40.63611876807774, -73.9583871979702)",FLATBUSH-CENTRAL,C1-WALK-UP,35,1931,37500,356364,9.5,847000,22.59,1.75
3-05257-0045,"135 PROSPECT PARK
Brooklyn, NY
(40.70062638776047, -73.98540140045351)",WINDSOR TERRACE,D4-ELEVATOR,87,1929,97884,613614,6.27,1300000,13.28,3-05240-0001,"1204 OCEAN AVENUE
Brooklyn, NY
(40.63298890095155, -73.95786963221984)",FLATBUSH-CENTRAL,C1-WALK-UP,59,1917,57600,555076,9.64,1320000,22.92,1.7,3-05240-0110,"1086 OCEAN AVENUE
Brooklyn, NY
(40.63611876807774, -73.9583871979702)",FLATBUSH-CENTRAL,C1-WALK-UP,35,1931,37500,356364,9.5,847000,22.59,1.7
3-05268-0002,"166 SEELEY STREET
Brooklyn, NY
(40.654565837348144, -73.97626541620481)",WINDSOR TERRACE,D4-ELEVATOR,55,1938,65640,756262,11.52,2130000,32.4,3-05240-0001,"1204 OCEAN AVENUE
Brooklyn, NY
(40.63298890095155, -73.95786963221984)",FLATBUSH-CENTRAL,C1-WALK-UP,59,1917,57600,555076,9.64,1320000,22.92,1.6,3-05240-0110,"1086 OCEAN AVENUE
Brooklyn, NY
(40.63611876807774, -73.9583871979702)",FLATBUSH-CENTRAL,C1-WALK-UP,35,1931,37500,356364,9.5,847000,22.59,1.6
3-05268-0018,"202 SEELEY STREET
Brooklyn, NY
(40.65495301301139, -73.9752705899675)",WINDSOR TERRACE,D4-ELEVATOR,42,1931,44424,510882,11.5,1440000,32.4,3-05240-0001,"1204 OCEAN AVENUE
Brooklyn, NY
(40.63298890095155, -73.95786963221984)",FLATBUSH-CENTRAL,C1-WALK-UP,59,1917,57600,555076,9.64,1320000,22.92,1.6,3-05240-0110,"1086 OCEAN AVENUE
Brooklyn, NY
(40.63611876807774, -73.9583871979702)",FLATBUSH-CENTRAL,C1-WALK-UP,35,1931,37500,356364,9.5,847000,22.59,1.6
3-05268-0033,"651 VANDERBILT STREET
Brooklyn, NY
(40.65447911894219, -73.97381356958229)",WINDSOR TERRACE,D4-ELEVATOR,155,1963,162439,1442516,8.88,3060000,18.84,3-05240-0001,"1204 OCEAN AVENUE
Brooklyn, NY
(40.63298890095155, -73.95786963221984)",FLATBUSH-CENTRAL,C1-WALK-UP,59,1917,57600,555076,9.64,1320000,22.92,1.6,3-05240-0110,"1086 OCEAN AVENUE
Brooklyn, NY
(40.63611876807774, -73.9583871979702)",FLATBUSH-CENTRAL,C1-WALK-UP,35,1931,37500,356364,9.5,847000,22.59,1.6
3-05268-0084,"250 SEELEY STREET
Brooklyn, NY
(40.655404779648926, -73.97413637998243)",WINDSOR TERRACE,C6-WALK-UP,16,1931,17453,158866,9.1,378000,21.66,3-05240-0001,"1204 OCEAN AVENUE
Brooklyn, NY
(40.63298890095155, -73.95786963221984)",FLATBUSH-CENTRAL,C1-WALK-UP,59,1917,57600,555076,9.64,1320000,22.92,1.6,3-05240-0110,"1086 OCEAN AVENUE
Brooklyn, NY
(40.63611876807774, -73.9583871979702)",FLATBUSH-CENTRAL,C1-WALK-UP,35,1931,37500,356364,9.5,847000,22.59,1.6
3-05268-0087,"147 PROSPECT PARK
Brooklyn, NY
(40.70062134220593, -73.9852954438078)",WINDSOR TERRACE,C6-WALK-UP,16,1931,18360,167123,9.1,397000,21.62,3-05240-0001,"1204 OCEAN AVENUE
Brooklyn, NY
(40.63298890095155, -73.95786963221984)",FLATBUSH-CENTRAL,C1-WALK-UP,59,1917,57600,555076,9.64,1320000,22.92,1.6,3-05240-0110,"1086 OCEAN AVENUE
Brooklyn, NY
(40.63611876807774, -73.9583871979702)",FLATBUSH-CENTRAL,C1-WALK-UP,35,1931,37500,356364,9.5,847000,22.59,1.6
3-05268-0089,"149 PROSPECT PARK
Brooklyn, NY
(40.70062050127989, -73.98527778436113)",WINDSOR TERRACE,C6-WALK-UP,16,1931,18240,166030,9.1,395000,21.66,3-05240-0001,"1204 OCEAN AVENUE
Brooklyn, NY
(40.63298890095155, -73.95786963221984)",FLATBUSH-CENTRAL,C1-WALK-UP,59,1917,57600,555076,9.64,1320000,22.92,1.6,3-05240-0110,"1086 OCEAN AVENUE
Brooklyn, NY
(40.63611876807774, -73.9583871979702)",FLATBUSH-CENTRAL,C1-WALK-UP,35,1931,37500,356364,9.5,847000,22.59,1.6
3-05275-0036,"47 REEVE PLACE
Brooklyn, NY
(40.65331471051777, -73.97468276680353)",WINDSOR TERRACE,C6-WALK-UP,16,1931,9916,90260,9.1,215000,21.68,3-05240-0001,"1204 OCEAN AVENUE
Brooklyn, NY
(40.63298890095155, -73.95786963221984)",FLATBUSH-CENTRAL,C1-WALK-UP,59,1917,57600,555076,9.64,1320000,22.92,1.55,3-05240-0110,"1086 OCEAN AVENUE
Brooklyn, NY
(40.63611876807774, -73.9583871979702)",FLATBUSH-CENTRAL,C1-WALK-UP,35,1931,37500,356364,9.5,847000,22.59,1.55
3-05279-0019,"180 PROSPECT PARK
Brooklyn, NY
(40.70055233151364, -73.98499976647852)",WINDSOR TERRACE,D4-ELEVATOR,58,1961,77268,990240,12.82,3080000,39.9,3-05240-0001,"1204 OCEAN AVENUE
Brooklyn, NY
(40.63298890095155, -73.95786963221984)",FLATBUSH-CENTRAL,C1-WALK-UP,59,1917,57600,555076,9.64,1320000,22.92,1.5,3-05240-0110,"1086 OCEAN AVENUE
Brooklyn, NY
(40.63611876807774, -73.9583871979702)",FLATBUSH-CENTRAL,C1-WALK-UP,35,1931,37500,356364,9.5,847000,22.59,1.5
3-05279-0032,"175 PROSPECT PARK
Brooklyn, NY
(40.70060956924585, -73.98504821164595)",WINDSOR TERRACE,C6-WALK-UP,27,1970,28000,254870,9.1,606000,21.64,3-05279-0043,"829 GREENWOOD AVENUE
Brooklyn, NY
(40.6522973213617, -73.97363089153552)",WINDSOR TERRACE,D1-ELEVATOR,135,1982,104640,2225685,21.27,9220000,88,0,3-05287-0001,"10 OCEAN PARKWAY
Brooklyn, NY
(40.65088310662892, -73.97324737952127)",WINDSOR TERRACE,D1-ELEVATOR,133,1927,136362,1550896,11.37,4020000,29.5,0.1
3-05280-0008,"221 MC DONALD AVENUE
Brooklyn, NY
(40.64911791000196, -73.98059719851686)",WINDSOR TERRACE,D4-ELEVATOR,166,1953,156170,2001422,12.82,6230000,39.9,3-05279-0043,"829 GREENWOOD AVENUE
Brooklyn, NY
(40.6522973213617, -73.97363089153552)",WINDSOR TERRACE,D1-ELEVATOR,135,1982,104640,2225685,21.27,9220000,88,0.45,3-05287-0001,"10 OCEAN PARKWAY
Brooklyn, NY
(40.65088310662892, -73.97324737952127)",WINDSOR TERRACE,D1-ELEVATOR,133,1927,136362,1550896,11.37,4020000,29.5,0.4
3-05280-0047,"112 2 STREET
Brooklyn, NY
(40.67769786590215, -73.99177439212922)",WINDSOR TERRACE,D4-ELEVATOR,114,1940,149760,1426746,9.53,3390000,22.64,3-05287-0001,"10 OCEAN PARKWAY
Brooklyn, NY
(40.65088310662892, -73.97324737952127)",WINDSOR TERRACE,D1-ELEVATOR,133,1927,136362,1550896,11.37,4020000,29.5,0.4,3-05279-0043,"829 GREENWOOD AVENUE
Brooklyn, NY
(40.6522973213617, -73.97363089153552)",WINDSOR TERRACE,D1-ELEVATOR,135,1982,104640,2225685,21.27,9220000,88,0.45
