BORO,CSD,SCHOOL CODE,SCHOOL NAME,GRADE ,PROGRAM TYPE,CORE SUBJECT (MS CORE and 9-12 ONLY),CORE COURSE (MS CORE and 9-12 ONLY),SERVICE CATEGORY(K-9* ONLY),NUMBER OF CLASSES,TOTAL REGISTER,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS,DATA SOURCE
X,8,X450,ADLAI E. STEVENSON HIGH SCHOOL,09-12,GEN ED,SCIENCE,CHEMISTRY,-,1,24,24,24,24,HSST
X,8,X450,ADLAI E. STEVENSON HIGH SCHOOL,09-12,GEN ED,MATH,MATH A,-,4,46,11.5,10,15,HSST
X,8,X450,ADLAI E. STEVENSON HIGH SCHOOL,09-12,GEN ED,MATH,MATH B,-,1,16,16,16,16,HSST
X,8,X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,09-12,GEN ED,ENGLISH,ENGLISH 9,-,5,101,20.2,10,27,HSST
X,8,X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,09-12,GEN ED,ENGLISH,ENGLISH 10,-,5,105,21,14,26,HSST
X,8,X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,09-12,GEN ED,ENGLISH,ENGLISH 11,-,4,81,20.3,10,31,HSST
X,8,X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,09-12,GEN ED,ENGLISH,ENGLISH 12,-,4,69,17.3,13,28,HSST
X,8,X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 9,-,6,134,22.3,10,29,HSST
X,8,X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 10,-,7,127,18.1,10,26,HSST
X,8,X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,09-12,GEN ED,SOCIAL STUDIES,US HISTORY,-,3,71,23.7,18,28,HSST
X,8,X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,09-12,GEN ED,SOCIAL STUDIES,US GOVERNMENT,-,3,50,16.7,10,30,HSST
X,8,X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,09-12,GEN ED,SOCIAL STUDIES,MATCHED SECTIONS,-,-4,-50,-,-,-,HSST
X,8,X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,09-12,GEN ED,SCIENCE,LIVING ENVIRONMENT,-,3,77,25.7,20,31,HSST
X,8,X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,09-12,GEN ED,SCIENCE,EARTH SCIENCE,-,4,100,25,23,29,HSST
X,8,X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,09-12,GEN ED,SCIENCE,CHEMISTRY,-,1,31,31,31,31,HSST
X,8,X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,09-12,GEN ED,SCIENCE,PHYSICS,-,1,29,29,29,29,HSST
X,8,X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,09-12,GEN ED,MATH,MATH A,-,3,58,19.3,16,25,HSST
X,8,X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,09-12,GEN ED,MATH,ALGEBRA,-,6,126,21,10,29,HSST
X,8,X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,09-12,GEN ED,MATH,GEOMETRY,-,4,71,17.8,13,22,HSST
X,8,X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,09-12,CTT,ALL SUBJECTS,ASSUMED TEAM TEACHING,-,2,50,-,-,-,HSST
X,8,X530,BANANA KELLY HIGH SCHOOL,09-12,GEN ED,ENGLISH,ENGLISH 9,-,10,229,22.9,13,28,HSST
X,8,X530,BANANA KELLY HIGH SCHOOL,09-12,GEN ED,ENGLISH,ENGLISH 10,-,9,257,28.6,23,33,HSST
X,8,X530,BANANA KELLY HIGH SCHOOL,09-12,GEN ED,ENGLISH,ENGLISH 11,-,7,169,24.1,21,28,HSST
X,8,X530,BANANA KELLY HIGH SCHOOL,09-12,GEN ED,ENGLISH,ENGLISH 12,-,6,134,22.3,20,26,HSST
X,8,X530,BANANA KELLY HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 9,-,10,219,21.9,12,28,HSST
X,8,X530,BANANA KELLY HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 10,-,9,259,28.8,24,33,HSST
X,8,X530,BANANA KELLY HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,US HISTORY,-,8,192,24,19,28,HSST
X,8,X530,BANANA KELLY HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,US GOVERNMENT,-,7,160,22.9,20,25,HSST
X,8,X530,BANANA KELLY HIGH SCHOOL,09-12,GEN ED,SCIENCE,EARTH SCIENCE,-,4,98,24.5,22,28,HSST
X,8,X530,BANANA KELLY HIGH SCHOOL,09-12,GEN ED,SCIENCE,CHEMISTRY,-,8,162,20.3,12,27,HSST
X,8,X530,BANANA KELLY HIGH SCHOOL,09-12,GEN ED,SCIENCE,OTHER,-,9,248,27.6,23,32,HSST
X,8,X530,BANANA KELLY HIGH SCHOOL,09-12,GEN ED,MATH,ALGEBRA,-,14,386,27.6,21,33,HSST
X,8,X530,BANANA KELLY HIGH SCHOOL,09-12,GEN ED,MATH,OTHER,-,13,268,20.6,14,28,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,GEN ED,ENGLISH,ENGLISH 11,-,1,27,27,27,27,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,GEN ED,ENGLISH,ENGLISH 12,-,1,12,12,12,12,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,CTT,ENGLISH,ENGLISH 9,-,3,40,13.3,10,17,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,CTT,ENGLISH,ENGLISH 10,-,4,114,28.5,20,32,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,CTT,ENGLISH,ENGLISH 11,-,3,62,20.7,17,26,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,CTT,ENGLISH,ENGLISH 12,-,4,72,18,11,27,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,SPEC ED,ENGLISH,OTHER,-,2,22,11,9,13,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 9,-,2,40,20,12,28,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 10,-,4,97,24.3,15,29,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,GEN ED,SOCIAL STUDIES,US HISTORY,-,1,31,31,31,31,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,GEN ED,SOCIAL STUDIES,US GOVERNMENT,-,4,96,24,16,31,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,CTT,SOCIAL STUDIES,GLOBAL HISTORY 9,-,3,86,28.7,26,33,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,CTT,SOCIAL STUDIES,US HISTORY,-,3,95,31.7,29,34,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,SPEC ED,SOCIAL STUDIES,GLOBAL HISTORY 9,-,1,8,8,8,8,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,SPEC ED,SOCIAL STUDIES,US HISTORY,-,1,11,11,11,11,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,GEN ED,SCIENCE,LIVING ENVIRONMENT,-,9,258,28.7,11,34,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,GEN ED,SCIENCE,EARTH SCIENCE,-,8,169,21.1,11,31,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,GEN ED,SCIENCE,PHYSICS,-,1,15,15,15,15,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,GEN ED,MATH,MATH B,-,2,32,16,14,18,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,GEN ED,MATH,ALGEBRA,-,5,74,14.8,10,25,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,GEN ED,MATH,GEOMETRY,-,1,21,21,21,21,HSST
X,8,X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,09-12,CTT,MATH,ALGEBRA,-,2,64,32,30,34,HSST
X,8,X560,HIGH SCHOOL X560 - BRONX ACADEMY HIGH SCHOOL,09-12,GEN ED,ENGLISH,ENGLISH 9,-,5,132,26.4,16,32,HSST
X,8,X560,HIGH SCHOOL X560 - BRONX ACADEMY HIGH SCHOOL,09-12,GEN ED,ENGLISH,ENGLISH 10,-,1,30,30,30,30,HSST
X,8,X560,HIGH SCHOOL X560 - BRONX ACADEMY HIGH SCHOOL,09-12,GEN ED,ENGLISH,ENGLISH 11,-,4,84,21,16,26,HSST
X,8,X560,HIGH SCHOOL X560 - BRONX ACADEMY HIGH SCHOOL,09-12,GEN ED,ENGLISH,OTHER,-,2,53,26.5,24,29,HSST
X,8,X560,HIGH SCHOOL X560 - BRONX ACADEMY HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 10,-,5,148,29.6,24,33,HSST
X,8,X560,HIGH SCHOOL X560 - BRONX ACADEMY HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,US HISTORY,-,6,193,32.2,28,34,HSST
X,8,X560,HIGH SCHOOL X560 - BRONX ACADEMY HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,US GOVERNMENT,-,2,63,31.5,30,33,HSST
X,8,X560,HIGH SCHOOL X560 - BRONX ACADEMY HIGH SCHOOL,09-12,GEN ED,SOCIAL STUDIES,ECONOMICS,-,3,76,25.3,11,33,HSST
X,8,X560,HIGH SCHOOL X560 - BRONX ACADEMY HIGH SCHOOL,09-12,GEN ED,SCIENCE,EARTH SCIENCE,-,1,25,25,25,25,HSST
X,8,X560,HIGH SCHOOL X560 - BRONX ACADEMY HIGH SCHOOL,09-12,GEN ED,SCIENCE,CHEMISTRY,-,8,233,29.1,24,32,HSST
X,8,X560,HIGH SCHOOL X560 - BRONX ACADEMY HIGH SCHOOL,09-12,GEN ED,SCIENCE,OTHER,-,9,212,23.6,16,33,HSST
X,8,X560,HIGH SCHOOL X560 - BRONX ACADEMY HIGH SCHOOL,09-12,GEN ED,MATH,MATH A,-,4,128,32,31,33,HSST
X,8,X560,HIGH SCHOOL X560 - BRONX ACADEMY HIGH SCHOOL,09-12,GEN ED,MATH,OTHER,-,1,14,14,14,14,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,GEN ED,ENGLISH,ENGLISH 9,-,18,405,22.5,12,34,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,GEN ED,ENGLISH,ENGLISH 10,-,17,388,22.8,12,33,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,GEN ED,ENGLISH,ENGLISH 11,-,13,326,25.1,11,34,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,GEN ED,ENGLISH,ENGLISH 12,-,7,183,26.1,12,34,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,GEN ED,ENGLISH,MATCHED SECTIONS,-,-6,-75,-,-,-,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,SPEC ED,ENGLISH,ENGLISH 9,-,2,29,14.5,14,15,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 9,-,7,160,22.9,13,33,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,GEN ED,SOCIAL STUDIES,GLOBAL HISTORY 10,-,14,377,26.9,13,34,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,GEN ED,SOCIAL STUDIES,US HISTORY,-,30,709,23.6,12,34,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,GEN ED,SOCIAL STUDIES,US GOVERNMENT,-,3,100,33.3,33,34,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,GEN ED,SOCIAL STUDIES,US GOVERNMENT & ECONOMICS,-,1,15,15,15,15,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,GEN ED,SOCIAL STUDIES,MATCHED SECTIONS,-,-4,-48,-,-,-,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,GEN ED,SCIENCE,LIVING ENVIRONMENT,-,33,787,23.8,12,35,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,GEN ED,SCIENCE,CHEMISTRY,-,2,56,28,24,32,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,GEN ED,SCIENCE,PHYSICS,-,1,29,29,29,29,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,GEN ED,SCIENCE,MATCHED SECTIONS,-,-4,-48,-,-,-,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,GEN ED,MATH,MATH A,-,2,35,17.5,16,19,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,GEN ED,MATH,MATH B,-,1,26,26,26,26,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,GEN ED,MATH,ALGEBRA,-,34,796,23.4,10,34,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,GEN ED,MATH,GEOMETRY,-,3,87,29,24,33,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,GEN ED,MATH,MATCHED SECTIONS,-,-4,-48,-,-,-,HSST
X,8,X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,09-12,CTT,ALL SUBJECTS,ASSUMED TEAM TEACHING,-,9,219,-,-,-,HSST
X,8,X686,NEW SCHOOL FOR ARTS AND SCIENCE,09-12,GEN ED,ENGLISH,ENGLISH 12,-,3,63,21,12,30,HSST
X,8,X686,NEW SCHOOL FOR ARTS AND SCIENCE,09-12,GEN ED,SOCIAL STUDIES,US HISTORY,-,1,21,21,21,21,HSST
X,8,X686,NEW SCHOOL FOR ARTS AND SCIENCE,09-12,GEN ED,SOCIAL STUDIES,US GOVERNMENT,-,3,72,24,22,27,HSST
X,8,X686,NEW SCHOOL FOR ARTS AND SCIENCE,09-12,GEN ED,SCIENCE,EARTH SCIENCE,-,2,32,16,11,21,HSST
X,8,X686,NEW SCHOOL FOR ARTS AND SCIENCE,09-12,GEN ED,SCIENCE,PHYSICS,-,1,11,11,11,11,HSST
X,8,X686,NEW SCHOOL FOR ARTS AND SCIENCE,09-12,GEN ED,MATH,MATH A,-,1,14,14,14,14,HSST
X,8,X686,NEW SCHOOL FOR ARTS AND SCIENCE,09-12,GEN ED,MATH,MATH B,-,2,33,16.5,12,21,HSST
X,9,X002,P.S. 002 MORRISANIA,0K,GEN ED,-,-,-,2,42,21,21,21,ATS
X,9,X002,P.S. 002 MORRISANIA,01,GEN ED,-,-,-,1,18,18,18,18,ATS
X,9,X002,P.S. 002 MORRISANIA,01,CTT,-,-,-,1,20,20,20,20,ATS
X,9,X002,P.S. 002 MORRISANIA,02,GEN ED,-,-,-,1,24,24,24,24,ATS
X,9,X002,P.S. 002 MORRISANIA,02,CTT,-,-,-,1,23,23,23,23,ATS
X,9,X002,P.S. 002 MORRISANIA,03,GEN ED,-,-,-,1,23,23,23,23,ATS
X,9,X002,P.S. 002 MORRISANIA,04,GEN ED,-,-,-,1,26,26,26,26,ATS
X,9,X002,P.S. 002 MORRISANIA,04,CTT,-,-,-,1,23,23,23,23,ATS
X,9,X002,P.S. 002 MORRISANIA,05,GEN ED,-,-,-,2,30,15,13,17,ATS
X,9,X002,P.S. 002 MORRISANIA,0K-09,SPEC ED,-,-,12:1:1,7,71,10.1,7,13,ATS
X,9,X004,P.S./M.S. 004 CROTONA PARK WEST,0K,GEN ED,-,-,-,3,42,14,14,14,ATS
X,9,X004,P.S./M.S. 004 CROTONA PARK WEST,01,GEN ED,-,-,-,2,41,20.5,19,22,ATS
X,9,X004,P.S./M.S. 004 CROTONA PARK WEST,02,GEN ED,-,-,-,2,48,24,23,25,ATS
X,9,X004,P.S./M.S. 004 CROTONA PARK WEST,03,GEN ED,-,-,-,3,48,16,16,16,ATS
X,9,X004,P.S./M.S. 004 CROTONA PARK WEST,04,GEN ED,-,-,-,2,32,16,16,16,ATS
X,9,X004,P.S./M.S. 004 CROTONA PARK WEST,05,GEN ED,-,-,-,1,22,22,22,22,ATS
X,9,X004,P.S./M.S. 004 CROTONA PARK WEST,05,CTT,-,-,-,1,21,21,21,21,ATS
X,9,X004,P.S./M.S. 004 CROTONA PARK WEST,06,GEN ED,-,-,-,2,35,17.5,16,19,ATS
X,9,X004,P.S./M.S. 004 CROTONA PARK WEST,06,CTT,-,-,-,1,16,16,16,16,ATS
X,9,X004,P.S./M.S. 004 CROTONA PARK WEST,07,GEN ED,-,-,-,2,39,19.5,18,21,ATS
X,9,X004,P.S./M.S. 004 CROTONA PARK WEST,08,GEN ED,-,-,-,2,42,21,18,24,ATS
X,9,X004,P.S./M.S. 004 CROTONA PARK WEST,08,CTT,-,-,-,1,18,18,18,18,ATS
X,9,X004,P.S./M.S. 004 CROTONA PARK WEST,0K-09,SPEC ED,-,-,12:1,3,35,11.7,10,13,ATS
X,9,X004,P.S./M.S. 004 CROTONA PARK WEST,0K-09,SPEC ED,-,-,12:1:1,4,43,10.8,10,13,ATS
X,9,X004,P.S./M.S. 004 CROTONA PARK WEST,MS CORE,GEN ED,ENGLISH,-,-,10,172,17.2,9,24,ATS
X,9,X004,P.S./M.S. 004 CROTONA PARK WEST,MS CORE,GEN ED,SOCIAL STUDIES,-,-,10,170,17,9,24,ATS
X,9,X004,P.S./M.S. 004 CROTONA PARK WEST,MS CORE,GEN ED,SCIENCE,-,-,10,170,17,9,24,ATS
X,9,X004,P.S./M.S. 004 CROTONA PARK WEST,MS CORE,GEN ED,MATH,-,-,10,172,17.2,9,24,ATS
X,9,X011,P.S. 011 HIGHBRIDGE,0K,GEN ED,-,-,-,4,94,23.5,17,26,ATS
X,9,X011,P.S. 011 HIGHBRIDGE,0K,CTT,-,-,-,1,20,20,20,20,ATS
X,9,X011,P.S. 011 HIGHBRIDGE,01,GEN ED,-,-,-,7,149,21.3,18,26,ATS
X,9,X011,P.S. 011 HIGHBRIDGE,01,CTT,-,-,-,1,22,22,22,22,ATS
X,9,X011,P.S. 011 HIGHBRIDGE,02,GEN ED,-,-,-,6,131,21.8,20,24,ATS
X,9,X011,P.S. 011 HIGHBRIDGE,03,GEN ED,-,-,-,6,112,18.7,13,23,ATS
X,9,X011,P.S. 011 HIGHBRIDGE,04,GEN ED,-,-,-,5,107,21.4,20,23,ATS
X,9,X011,P.S. 011 HIGHBRIDGE,04,CTT,-,-,-,1,20,20,20,20,ATS
X,9,X011,P.S. 011 HIGHBRIDGE,0K-09,SPEC ED,-,-,12:1:1,3,36,12,11,13,ATS
X,9,X022,J.H.S. 022 JORDAN L. MOTT,05,GEN ED,-,-,-,4,110,27.5,26,29,ATS
X,9,X022,J.H.S. 022 JORDAN L. MOTT,06,GEN ED,-,-,-,5,148,29.6,24,33,ATS
X,9,X022,J.H.S. 022 JORDAN L. MOTT,07,GEN ED,-,-,-,5,130,26,24,28,ATS
X,9,X022,J.H.S. 022 JORDAN L. MOTT,08,GEN ED,-,-,-,3,84,28,25,31,ATS
X,9,X022,J.H.S. 022 JORDAN L. MOTT,08,CTT,-,-,-,1,20,20,20,20,ATS
X,9,X022,J.H.S. 022 JORDAN L. MOTT,0K-09,SPEC ED,-,-,12:1,2,22,11,10,12,ATS
X,9,X022,J.H.S. 022 JORDAN L. MOTT,0K-09,SPEC ED,-,-,12:1:1,1,6,6,10,12,ATS
X,9,X022,J.H.S. 022 JORDAN L. MOTT,MS CORE,GEN ED,ENGLISH,-,-,18,509,28.3,24,33,ATS
X,9,X022,J.H.S. 022 JORDAN L. MOTT,MS CORE,GEN ED,SOCIAL STUDIES,-,-,22,621,28.2,24,33,ATS
X,9,X022,J.H.S. 022 JORDAN L. MOTT,MS CORE,GEN ED,SCIENCE,-,-,22,621,28.2,24,33,ATS
X,9,X022,J.H.S. 022 JORDAN L. MOTT,MS CORE,GEN ED,MATH,-,-,22,621,28.2,24,33,ATS
X,9,X028,P.S. 028 MOUNT HOPE,0K,GEN ED,-,-,-,4,90,22.5,20,25,ATS
X,9,X028,P.S. 028 MOUNT HOPE,0K,CTT,-,-,-,1,22,22,22,22,ATS
X,9,X028,P.S. 028 MOUNT HOPE,01,GEN ED,-,-,-,5,119,23.8,20,29,ATS
X,9,X028,P.S. 028 MOUNT HOPE,02,GEN ED,-,-,-,4,83,20.8,20,21,ATS
X,9,X028,P.S. 028 MOUNT HOPE,02,CTT,-,-,-,1,24,24,24,24,ATS
X,9,X028,P.S. 028 MOUNT HOPE,03,GEN ED,-,-,-,4,79,19.8,19,21,ATS
X,9,X028,P.S. 028 MOUNT HOPE,03,CTT,-,-,-,1,22,22,22,22,ATS
X,9,X028,P.S. 028 MOUNT HOPE,04,GEN ED,-,-,-,4,109,27.3,25,32,ATS
X,9,X028,P.S. 028 MOUNT HOPE,05,GEN ED,-,-,-,4,91,22.8,22,23,ATS
X,9,X028,P.S. 028 MOUNT HOPE,0K-09,SPEC ED,-,-,12:1,1,10,10,10,10,ATS
X,9,X028,P.S. 028 MOUNT HOPE,0K-09,SPEC ED,-,-,12:1:1,3,26,8.7,10,10,ATS
X,9,X035,P.S. 035 FRANZ SIEGEL,0K,GEN ED,-,-,-,5,129,25.8,24,28,ATS
X,9,X035,P.S. 035 FRANZ SIEGEL,01,GEN ED,-,-,-,5,131,26.2,18,30,ATS
X,9,X035,P.S. 035 FRANZ SIEGEL,02,GEN ED,-,-,-,6,137,22.8,15,26,ATS
X,9,X035,P.S. 035 FRANZ SIEGEL,03,GEN ED,-,-,-,4,113,28.3,26,30,ATS
X,9,X035,P.S. 035 FRANZ SIEGEL,04,GEN ED,-,-,-,5,135,27,23,30,ATS
X,9,X035,P.S. 035 FRANZ SIEGEL,0K-09,SPEC ED,-,-,12:1,1,13,13,13,13,ATS
X,9,X035,P.S. 035 FRANZ SIEGEL,0K-09,SPEC ED,-,-,12:1:1,1,6,6,13,13,ATS
X,9,X042,P.S. 042 CLAREMONT,0K,GEN ED,-,-,-,3,43,14.3,14,15,ATS
X,9,X042,P.S. 042 CLAREMONT,0K,CTT,-,-,-,1,12,12,12,12,ATS
X,9,X042,P.S. 042 CLAREMONT,01,GEN ED,-,-,-,3,67,22.3,21,23,ATS
X,9,X042,P.S. 042 CLAREMONT,02,GEN ED,-,-,-,3,54,18,17,19,ATS
X,9,X042,P.S. 042 CLAREMONT,02,CTT,-,-,-,1,19,19,19,19,ATS
X,9,X042,P.S. 042 CLAREMONT,03,GEN ED,-,-,-,3,59,19.7,16,22,ATS
X,9,X042,P.S. 042 CLAREMONT,03,CTT,-,-,-,2,42,21,19,23,ATS
X,9,X042,P.S. 042 CLAREMONT,04,GEN ED,-,-,-,3,65,21.7,20,23,ATS
X,9,X042,P.S. 042 CLAREMONT,04,CTT,-,-,-,1,24,24,24,24,ATS
X,9,X042,P.S. 042 CLAREMONT,05,GEN ED,-,-,-,2,41,20.5,20,21,ATS
X,9,X042,P.S. 042 CLAREMONT,05,CTT,-,-,-,2,41,20.5,16,25,ATS
X,9,X042,P.S. 042 CLAREMONT,0K-09,SPEC ED,-,-,12:1,1,11,11,11,11,ATS
X,9,X042,P.S. 042 CLAREMONT,0K-09,SPEC ED,-,-,12:1:1,1,13,13,11,11,ATS
X,9,X053,P.S. 053 BASHEER QUISIM,0K,GEN ED,-,-,-,6,161,26.8,24,28,ATS
X,9,X053,P.S. 053 BASHEER QUISIM,0K,CTT,-,-,-,1,20,20,20,20,ATS
X,9,X053,P.S. 053 BASHEER QUISIM,01,GEN ED,-,-,-,10,210,21,16,25,ATS
X,9,X053,P.S. 053 BASHEER QUISIM,02,GEN ED,-,-,-,9,181,20.1,18,25,ATS
X,9,X053,P.S. 053 BASHEER QUISIM,02,G&T,-,-,-,1,16,16,16,16,ATS
X,9,X053,P.S. 053 BASHEER QUISIM,03,GEN ED,-,-,-,10,201,20.1,16,24,ATS
X,9,X053,P.S. 053 BASHEER QUISIM,04,GEN ED,-,-,-,12,244,20.3,17,24,ATS
X,9,X053,P.S. 053 BASHEER QUISIM,05,GEN ED,-,-,-,10,201,20.1,16,24,ATS
X,9,X053,P.S. 053 BASHEER QUISIM,0K-09,SPEC ED,-,-,12:1,3,32,10.7,9,12,ATS
X,9,X053,P.S. 053 BASHEER QUISIM,0K-09,SPEC ED,-,-,12:1:1,1,11,11,9,12,ATS
X,9,X055,P.S. 055 BENJAMIN FRANKLIN,0K,GEN ED,-,-,-,4,74,18.5,18,19,ATS
X,9,X055,P.S. 055 BENJAMIN FRANKLIN,01,GEN ED,-,-,-,4,94,23.5,20,25,ATS
X,9,X055,P.S. 055 BENJAMIN FRANKLIN,02,GEN ED,-,-,-,6,106,17.7,10,22,ATS
X,9,X055,P.S. 055 BENJAMIN FRANKLIN,02,CTT,-,-,-,1,9,9,9,9,ATS
X,9,X055,P.S. 055 BENJAMIN FRANKLIN,03,GEN ED,-,-,-,4,81,20.3,15,22,ATS
X,9,X055,P.S. 055 BENJAMIN FRANKLIN,04,GEN ED,-,-,-,4,80,20,11,25,ATS
X,9,X055,P.S. 055 BENJAMIN FRANKLIN,04,CTT,-,-,-,1,11,11,11,11,ATS
X,9,X055,P.S. 055 BENJAMIN FRANKLIN,05,GEN ED,-,-,-,3,80,26.7,26,27,ATS
X,9,X055,P.S. 055 BENJAMIN FRANKLIN,0K-09,SPEC ED,-,-,12:1:1,4,48,12,12,12,ATS
X,9,X058,P.S. 058,0K,GEN ED,-,-,-,2,34,17,14,20,ATS
X,9,X058,P.S. 058,01,GEN ED,-,-,-,1,20,20,20,20,ATS
X,9,X058,P.S. 058,01,CTT,-,-,-,2,44,22,21,23,ATS
X,9,X058,P.S. 058,02,GEN ED,-,-,-,1,23,23,23,23,ATS
X,9,X058,P.S. 058,02,CTT,-,-,-,1,22,22,22,22,ATS
X,9,X058,P.S. 058,03,GEN ED,-,-,-,4,78,19.5,19,20,ATS
X,9,X058,P.S. 058,04,GEN ED,-,-,-,3,67,22.3,21,23,ATS
